Energy_eV,Cl,S,Zn
-8.995000000000001,0.29995916455866584,0.6484301043388377,0.7801357903802171
-8.985,0.40364801470793266,0.8724563847401905,1.0497055810895113
-8.975000000000001,0.5348822750241352,1.1559134910710296,1.3908138857934798
-8.965,0.6979890015205192,1.5080835394129486,1.8146499900265523
-8.955000000000002,0.8970129602660601,1.9376050466960597,2.33163887623982
-8.945,1.1353738032017915,2.451720961291943,2.9505399999897035
-8.935000000000002,1.4154871493662249,3.0554471086441737,3.677451101139527
-8.925,1.7383806143362048,3.750728879445151,4.5147986709015715
-8.915000000000003,2.1033445854693267,4.535673474625719,5.460420072289391
-8.905000000000001,2.5076628270049395,5.403957135695537,6.50685679715672
-8.895000000000003,2.946468080883145,6.344507731479753,7.640979370538565
-8.885000000000002,3.412761461866402,7.341550068201349,8.844048652286805
-8.875000000000004,3.8976212378145725,8.375073365415723,10.092284577783744
-8.865000000000002,4.390607268007451,9.421738906531008,11.35796343651031
-8.855000000000004,4.88034389001422,10.456194941031521,12.611003451062844
-8.845000000000002,5.355239421602049,11.452711822537974,13.820933325440265
-8.835000000000004,5.804278391726329,12.38700097305104,14.959079042109128
-8.825000000000003,6.217806943579502,13.23804471370783,16.00076029577315
-8.815000000000005,6.588225764549788,13.989747246719768,16.927267902941324
-8.805000000000003,6.910510308371495,14.632224443467138,17.72740250460757
-8.795000000000005,7.182495113778245,15.162582246515775,18.398393643563814
-8.785000000000004,7.404885844866892,15.585086994561074,18.946082691572435
-8.775000000000006,7.580995647581511,15.910698679174033,19.384334515717555
-8.765000000000004,7.716236678307925,16.15601032268092,19.733729537815382
-8.755000000000006,7.817427980609226,16.341702760674323,20.019667300036758
-8.745000000000005,7.892002612026495,16.490674650211528,20.2700735004387
-8.735000000000007,7.947206855216912,16.626035883638682,20.5129368463091
-8.725000000000005,7.989381333466244,16.76915616108025,20.773906957338163
-8.715000000000007,8.023398962809324,16.93794098407885,21.07416206871231
-8.705000000000005,8.052310934796617,17.145470221633722,21.428711970787703
-8.695000000000007,8.077223639678392,17.39908744966926,21.845246722020853
-8.685000000000006,8.097401287275105,17.69997977765086,22.32358494445733
-8.675000000000008,8.110565076333124,18.04324486148307,22.855725067470694
-8.665000000000006,8.113342899969185,18.418408610035254,23.426463590771423
-8.655000000000008,8.10181482942836,18.81033481173437,24.014517258481757
-8.645000000000007,8.07209836043867,19.200454649362513,24.59406846750462
-8.635000000000009,8.020921711735202,19.568236035361906,25.13664065703093
-8.625000000000007,7.946140794716516,19.892805708264564,25.61319800454759
-8.615000000000009,7.8471634326196495,20.154628099053724,25.99634832773156
-8.605000000000008,7.7252513903713735,20.337133488099912,26.262509544266646
-8.59500000000001,7.583676327561783,20.428176125745022,26.393881736835844
-8.585000000000008,7.427710607931771,20.421195372359424,26.380055017367503
-8.57500000000001,7.264439503472603,20.315955313702176,26.219085462781088
-8.565000000000008,7.102389458492876,20.118756033811604,25.917894028054505
-8.55500000000001,6.950979020871439,19.842045881366573,25.49189015881229
-8.545000000000009,6.819815074638641,19.5034182006343,24.963791854393744
-8.53500000000001,6.717876043964445,19.124043534693225,24.36170097663559
-8.52500000000001,6.652643376650072,18.726660881516587,23.716585786821202
-8.515000000000011,6.629259482797948,18.333318297278502,23.059408138245843
-8.50500000000001,6.64980070555326,17.963102491114448,22.418196009386094
-8.495000000000012,6.712754600016872,17.63011912507591,21.815390868420057
-8.48500000000001,6.81277977544964,17.341974014694376,21.265786093407748
-8.475000000000012,6.940803581178049,17.098959046956324,20.77531603633407
-8.46500000000001,7.084479790009469,16.894069690865404,20.340860890587084
-8.455000000000013,7.228988862175498,16.713882865464697,19.951112064170978
-8.445000000000011,7.358122471982014,16.54021774367667,19.588412428420206
-8.435000000000013,7.455557482056472,16.352402531886362,19.23136358179993
-8.425000000000011,7.5061978739091355,16.129891376856293,18.857895083671796
