Energy_eV,Cl,Hg,S
-5.3150000000000786,6.825742000226353,16.054426738394096,51.93684065106575
-5.305000000000079,6.434548347577291,15.27973815967475,49.84109646870878
-5.295000000000079,6.036164378333736,14.491930447936028,47.71516297982472
-5.285000000000079,5.634595756419513,13.69944069778759,45.58220784823379
-5.275000000000079,5.2339236621773715,12.910678936250456,43.465072489960974
-5.26500000000008,4.838189646531162,12.133770922798139,41.38550423095023
-5.25500000000008,4.451288872133576,11.37631168566119,39.363362760332876
-5.24500000000008,4.076868789684556,10.645128989143021,37.41581859210056
-5.23500000000008,3.7182318134874306,9.94606040272235,35.55658257986193
-5.2250000000000805,3.378242918288081,9.283752979983538,33.795224983851504
-5.215000000000081,3.0592456058206783,8.661499253293856,32.1366552624053
-5.205000000000081,2.7629917272709537,8.081125953428131,30.580835846572338
-5.195000000000081,2.4905916874817997,7.542951638050957,29.122792709815855
-5.185000000000081,2.2424913229169174,7.045825923110978,27.75296287959755
-5.1750000000000815,2.018480228932212,6.587256569176615,26.45788670984288
-5.165000000000082,1.8177337473005089,6.163622165238794,25.221215111867853
-5.155000000000082,1.638887626032002,5.770458854065798,24.02496446275235
-5.145000000000082,1.4801410349367452,5.402800888587384,22.850920158332727
-5.135000000000082,1.3393806643326394,5.055548132598984,21.682068558941666
-5.125000000000083,1.2143164698988154,4.723829938298711,20.503929648020375
-5.115000000000083,1.1026185329069182,4.403334695796974,19.30567030869165
-5.105000000000083,1.0020445929905355,4.090577770822339,18.080899768348655
-5.095000000000083,0.9105490239880223,3.7830870342883647,16.828081553907424
-5.0850000000000835,0.8263661628835864,3.479493844573963,15.55053588108718
-5.075000000000084,0.7480636655760715,3.1795270247591016,14.256047668845309
-5.065000000000084,0.6745645954990969,2.883916867225739,12.956133253430373
-5.055000000000084,0.6051398924223712,2.5942243847358837,11.665049043093337
-5.045000000000084,0.5393754001663915,2.312617043437476,10.398644754126362
-5.0350000000000845,0.4771195101545358,2.041615531812216,9.173171042928772
-5.025000000000085,0.4184185573954887,1.783836590547923,8.00414648335475
-5.015000000000085,0.3634473478117486,1.5417547625313675,6.905373581751984
-5.005000000000085,0.31244166326147055,1.3175016276888756,5.888170618703992
-4.995000000000085,0.26563842960642925,1.1127153735425144,4.960858924799968
-4.985000000000086,0.2232276478894361,0.928447217683988,4.128517228144306
-4.975000000000086,0.18531840949067796,0.7651250198487465,3.392989110486616
-4.965000000000086,0.1519195677770736,0.6225690591547378,2.7531088465159437
-4.955000000000086,0.12293411238075841,0.5000508817673763,2.2050965436033865
-4.945000000000086,0.09816512501747726,0.3963836012363734,1.7430661424090168
-4.935000000000087,0.0773304603836262,0.31003109230946424,1.3595891749532665
-4.925000000000087,0.060083000237667925,0.23922400077007927,1.046262172623685
-4.915000000000087,0.04603342577755608,0.1820720959785806,0.7942347574708124
-4.905000000000087,0.034772855402196504,0.13666483797627504,0.5946670089430053
-4.8950000000000875,0.0258932932976633,0.10115471813317117,0.4390969874000678
-4.885000000000088,0.01900451792051559,0.0738205989661745,0.31971087006213394
-4.875000000000088,0.013746710278151098,0.05311063870048473,0.22951794470838882
-4.865000000000088,0.00979870539654145,0.037666250742407675,0.16244007447821218
-4.855000000000088,0.0068822004009930025,0.026329829884074007,0.11332997699749284
-4.845000000000089,0.004762551123370989,0.018139677884525626,0.07793489012742369
-4.835000000000089,0.003246941605314542,0.01231575154492387,0.05282231658841878
-4.825000000000089,0.002180739614495825,0.008239649467138177,0.03528308559307711
-4.815000000000089,0.0014427879415545497,0.005431779314183534,0.023224516424018314
-4.805000000000089,0.0009402598381355496,0.0035280312609874505,0.015063548993474216
-4.79500000000009,0.0006035586616109382,0.0022576318691525776,0.0096267547017597
-4.78500000000009,0.00038159157273648234,0.0014232449267764131,0.006061468274470151
-4.77500000000009,0.00023761231633508045,0.0008838716680859244,0.003760072586770198
-4.76500000000009,0.00014571851841392345,0.0005407054649100986,0.002297798291851292
-4.7550000000000905,8.800802930853692e-05,0.00032581778050205833,0.0013832582561743038
-4.745000000000091,5.23454532573287e-05,0.0001933807506400869,0.0008202575885022676
