Energy_eV,Cl,Te,Zn
-8.995000000000001,12.098140933331768,131.8252930047308,189.27500560168707
-8.985,13.0361335151111,141.07013265640006,202.57625695407685
-8.975000000000001,13.956602149441697,149.72705780051308,215.02948029143613
-8.965,14.85442265171986,157.67956600516342,226.46424988428288
-8.955000000000002,15.726089832482412,164.83433492143135,236.74318624504946
-8.945,16.569725162902813,171.12383860486952,245.76586200835442
-8.935000000000002,17.38500968740966,176.50765711276057,253.4708415171865
-8.925,18.17306211103768,180.9725070300886,259.8358807270399
-8.915000000000003,18.93628269748239,184.5310925866533,264.87641770595565
-8.905000000000001,19.678180871011158,187.21993060223136,268.6425628173081
-8.895000000000003,20.403198924480133,189.0963368976756,271.21485039840616
-8.885000000000002,21.11653708978176,190.2347786850993,272.69904237263995
-8.875000000000004,21.823977731617244,190.72279996207365,273.22028273236845
-8.865000000000002,22.53169990749839,190.6567188580791,272.9168949510148
-8.855000000000004,23.246071166863953,190.1372808608397,271.93409666770555
-8.845000000000002,23.973402110296316,189.26543293039984,270.4178811986973
-8.835000000000004,24.719651364738308,188.1383629487158,268.50928637664566
-8.825000000000003,25.49007426463264,186.84592825611657,266.339239877447
-8.815000000000005,26.288817205827446,185.46757707811318,264.0241379446051
-8.805000000000003,27.118470462977005,184.06984784618177,261.66228224159823
-8.795000000000005,27.979603963703624,182.70451374604815,259.33126809041977
-8.785000000000004,28.87032156085462,181.40742284967627,257.0863868058783
-8.775000000000006,29.78587808690496,180.1980670325955,254.9600748789991
-8.765000000000004,30.718408327267497,179.07989429682502,252.96241247166003
-8.755000000000006,31.6568167019098,178.0413576760604,251.082641687481
-8.745000000000005,32.58687007430582,177.0576683275675,249.29163996576617
-8.735000000000007,33.49152356244305,176.09319008861524,247.54524484660863
-8.725000000000005,34.35149115218024,175.1043781847957,245.78828362420552
-8.715000000000007,35.146050772831785,174.04312786402613,243.95911710026633
-8.705000000000005,35.854049479334925,172.86036293593077,241.9944646901876
-8.695000000000007,36.455051193434905,171.5096641525765,239.83424397883556
-8.685000000000006,36.930549969542504,169.950718218653,237.42613765483995
-8.675000000000008,37.26515864257647,168.1523646996161,234.72960031995757
-8.665000000000006,37.44767805322237,166.09503352754072,231.71904100580605
-8.655000000000008,37.47195695582732,163.77240125652074,228.3859655565165
-8.645000000000007,37.33746716235413,161.1921480233526,224.7399341227386
-8.635000000000009,37.04954121942282,158.37576491794866,220.80827716779558
-8.625000000000007,36.61924863113251,155.3574365261226,216.63461010780355
-8.615000000000009,36.0629182177983,152.18209784097584,212.2762818785159
-8.605000000000008,35.4013451548327,148.90283047956362,207.80097611277782
-8.59500000000001,34.65874817123134,145.577813160888,203.28274638481548
-8.585000000000008,33.861562440276835,142.26707067632847,198.79780290365028
-8.57500000000001,33.03716488884305,139.0292716937962,194.42037423926664
-8.565000000000008,32.2126301093899,135.91880902136896,190.21894477645054
-8.55500000000001,31.413607057608704,132.98335925829434,186.25312039729403
-8.545000000000009,30.663390585247907,130.26206685465186,182.57130757052346
-8.53500000000001,29.98223973483993,127.78443644174885,179.2093121808192
-8.52500000000001,29.38696925277505,125.56995323820266,176.18988211586714
-8.515000000000011,28.89081475157889,123.62839043350021,173.52313947680977
-8.50500000000001,28.503547982569152,121.96070989677204,171.20778083689197
-8.495000000000012,28.23179892525835,120.56042231544079,169.23287225775442
-8.48500000000001,28.079527381888816,119.41524745502701,167.58003301184843
-8.475000000000012,28.04857928467888,118.50890566214458,166.22578951190917
-8.46500000000001,28.139262070608236,117.82287757832688,165.1438883544862
