Energy_eV,Cl,S,Zn
-6.355000000000056,20.69091878630156,243.4493406153801,290.0036248983281
-6.345000000000057,20.185371893773063,240.78740650597206,286.7259308006123
-6.335000000000057,19.69762987528802,238.09174108244284,283.4122195699248
-6.325000000000057,19.228075300283088,235.3751719450412,280.07782117157524
-6.315000000000057,18.776586543663065,232.64749319839234,276.7343799432135
-6.3050000000000574,18.34255977698864,229.91537214107737,273.3897517107928
-6.295000000000058,17.924955032650406,227.18248812753265,270.04817610035275
-6.285000000000058,17.522361383757882,224.44988037031305,266.7106965851477
-6.275000000000058,17.133075817814397,221.71647165310966,263.37578931804995
-6.265000000000058,16.755190540737402,218.97973022608724,260.04015626425775
-6.2550000000000585,16.38668406425908,216.23643096919955,256.6996366977253
-6.245000000000059,16.025512256391647,213.48347670803923,253.35019077579568
-6.235000000000059,15.669696301192946,210.71873877076467,249.98890662350922
-6.225000000000059,15.317404998380752,207.94187083083602,246.61497620687294
-6.215000000000059,14.967028924278836,205.15504183792734,243.2305753367734
-6.20500000000006,14.617243710367259,202.36352446599946,239.84157189776755
-6.19500000000006,14.267059259391962,199.57606880027737,236.45797836174606
-6.18500000000006,13.91585140260657,196.80499159073656,233.0940653505578
-6.17500000000006,13.563372626804084,194.06592352601376,229.76806745042953
-6.16500000000006,13.209739326302602,191.37718300993293,226.50144347680688
-6.155000000000061,12.855394675704703,188.75878429511116,223.31770026881142
-6.145000000000061,12.50104858344595,186.23113653832394,220.24084708896572
-6.135000000000061,12.147598970644543,183.8135412380949,217.29360831108465
-6.125000000000061,11.796041352754182,181.52263942644453,214.4955743979801
-6.1150000000000615,11.44737583355681,179.3709874929422,211.86150400571213
-6.105000000000062,11.102521644155535,177.36594399076597,209.3999943366108
-6.095000000000062,10.762248927952593,175.50902523722064,207.11270787393772
-6.085000000000062,10.427135495678389,173.7958358965789,204.99428245302724
-6.075000000000062,10.097552959986395,172.2166081290038,203.03296549771468
-6.065000000000063,9.773682491877318,170.7572998136377,201.2119146375766
-6.055000000000063,9.455556101201813,169.40112196258954,199.51101142230766
-6.045000000000063,9.143115577808521,168.13030115215506,197.90895837537445
-6.035000000000063,8.836278706259167,166.92784574672646,196.3853853914369
-6.025000000000063,8.535001539986814,165.77908157924438,194.92268743382363
-6.015000000000064,8.239326539685166,164.67275451655792,193.50735275701123
-6.005000000000064,7.949409059096865,163.6015589487436,192.13061352680532
-5.995000000000064,7.665518513803167,162.56203266232313,190.78834687330863
-5.985000000000064,7.388014906681815,161.55384666591982,189.4802585697815
-5.9750000000000645,7.1173054498394315,160.57859959299503,188.2084774311217
-5.965000000000065,6.853789133730564,159.63828844903222,186.97576213472937
-5.955000000000065,6.597798764295235,158.73366272916823,185.7835640462088
-5.945000000000065,6.349550010238348,157.86267435718838,184.63019627929776
-5.935000000000065,6.109105466966281,157.01921362411468,183.5093331434104
-5.9250000000000655,5.876359007292712,156.19227761113123,182.409012742943
