MO_Energy_eV,Cl-Te,Cl-Zn,Te-Zn
-8.8659366876413,0.005554244899189664,0.022164760471674896,0.02481414322681058
-8.863458520925473,0.005707259336968163,0.02205847950583519,0.025101398540118305
-8.852393274903065,0.006233585578495971,0.021780865273311585,0.02589868850411696
-8.48500008285296,-0.005694997571794325,-0.025424991452960864,0.15021785973995885
-8.475269990399527,-0.005669096832513713,-0.025582712888726333,0.1509926984691768
-8.471654795233299,-0.0060191417152120315,-0.025614809850946937,0.1496892556896058
-8.325345082664827,-0.012682776470586668,-0.022146631912305557,0.11430541752851955
-8.087089936224086,-0.0960420699218729,-0.054212055177963264,0.27147916479159523
-8.084220781214276,-0.09584679247675362,-0.05476813060557504,0.2724886765228402
-8.079467515931816,-0.09694041799354312,-0.056454934364452335,0.2754974949659878
-8.057755772341759,-0.10417604794440241,-0.08280365549260939,0.3295881216693394
-8.051606155877156,-0.10415919318876309,-0.0819647716388049,0.32804453690869345
-7.8537386140233645,-0.09049720422709716,-0.06620998298421035,0.3451710713642544
-7.847035072396463,-0.09144594488380589,-0.06616630559325225,0.3442738913134455
-7.837225829455892,-0.09199127780971547,-0.06628115920644048,0.34418140040499584
-7.506373990612785,-0.08649497313806223,0.02843270651283842,0.059317900106881684
-7.504216278400164,-0.08621905892448269,0.028448585433188792,0.05964723750109835
-7.494610351507646,-0.08700973496662216,0.028302130025013566,0.06030780652168034
-7.407173676286175,0.0037282690529572404,0.0006248140420813929,0.1625902623659932
-7.245624677546949,-0.009377081235469119,-0.023241655061332103,0.15789726159956546
-7.228161349967395,-0.012729538349520229,-0.025678931949639855,0.16130662119181452
-7.224239602303769,-0.012862459688308268,-0.025586187108380235,0.16051132382882508
-7.181764461123472,-0.02475839253288584,0.00579704957848751,0.12154278330072259
-7.1755054938966385,-0.01971176811564407,0.008574928182179918,0.1172147569060652
-7.1717011780460735,-0.02271501401653001,0.006435351454655087,0.12096870141267388
-6.969721285085707,0.0006467938891650744,-0.003096146581628098,0.1365971796224459
-6.956996918147577,0.000564824473378055,-0.002603091417754431,0.13500068716277133
-6.819405483153901,-0.007390562960690658,-0.0004980724672142427,0.18707187339297915
-6.801873436995702,-0.0075959247324621304,-0.00048632668322279966,0.18771242443173106
-6.790128228782234,-0.007524522732005876,-0.0010169739621294673,0.1869898282051943
-6.787106159362042,-0.007619423367298268,-0.0007990721506797717,0.18830489927171634
-6.780963613964331,-0.006863391382123361,-0.0007788792650865481,0.18417243242857978
-6.552338957412571,-0.017064775138317088,0.003628848276775309,0.15457096324929842
-6.549250323536293,-0.016522807262912262,0.0037440902398737344,0.15445698229685295
-6.537350331231242,-0.016514721830071334,0.003801823246769925,0.15427768958525395
-6.427412081142911,-0.0013054471202659883,0.003914147584489422,0.1678008205971262
-6.4202686422483755,-0.0012162339975842161,0.003884748989140411,0.16784407709883647
-6.410301899323091,-0.001180316925087434,0.0037740674881025955,0.1668964191704748
-2.5984015109299268,0.05655710598512933,-0.2063637949970043,-1.93752444014717
-2.3328081334961204,-0.0028476231380311187,0.008092338743904779,-0.6939030675169303
-2.31505545231304,-0.0032196732059280413,-0.03324884797375497,-0.729882098400606
-2.3104833575451535,-0.011891657326526053,-0.21982180612189853,-0.9888055541979823
-2.2989652693467155,-0.003517927328582469,-0.07758980471375714,-0.768440086888438
-2.242473317700791,0.03574813408954601,-0.028378645077879287,-0.22169593094861886
-2.209952890961957,0.031270475187750474,-0.035744062558121265,-0.24520865433468078
-2.007240028051964,0.0709954615816507,-0.30049308434660843,-0.5339955064715266
-1.992670607101844,0.10473517679537545,-0.39841869761859966,-1.1553755705416884
-1.9840554798715104,0.12138409212558443,-0.4346488684171356,-1.4475376641742164
-1.9768170206655817,0.10018219373543857,-0.3873073239545943,-1.0608225104254667
-1.7605992873108312,0.11980279319762013,-0.26654568618567753,-1.4880136639111095
-1.7436956256231058,0.1180203105803439,-0.2591387794057646,-1.4661895384643735
-1.7146852188167359,0.055774207754904645,-0.3615242619589474,-1.288157877152546
-1.7097685357415526,0.05591339949165683,-0.35680219706787547,-1.2764033730488826
-1.6986970622162059,0.054168137862261115,-0.37246235192423766,-1.2900704495978514
-1.3621861171162617,0.08057020855459379,-0.17721018536799799,-1.423671784994647
-1.3560422948949127,0.07670104430472013,-0.1676143314847468,-1.4366279354966518
-1.3499093190284188,0.07911646393413316,-0.17392541302155354,-1.4209075340586945
-1.326426768209256,0.02549350424097561,-0.03159853472733763,-1.0965822579668307
-1.3031073055678115,0.02552551848067548,-0.030956153426182447,-1.0801276368458617
-1.2950897872319609,0.025121445139406093,-0.027560166397580375,-1.096612881797775
-0.35360156611417265,-0.032959428239847974,-0.22294022392503474,0.14662991919178228
-0.33056178529707764,-0.031969214568186057,-0.21195458073885312,0.13134830594712923
-0.3263243692837053,-0.02949201007041791,-0.20451006455616438,0.11982677380869104
-0.2748585956818391,-0.05617176081281984,-0.04906435245063918,-0.5912567918184743
-0.26047913937228934,-0.010824604917392427,0.020264238734778405,-0.08729379243255385
-0.25576180505752083,-0.008094230784465643,0.023618222150882256,-0.05430856550975569
-0.24174788242519624,-0.008078037746862337,0.026674209676214363,-0.05559945692149097
0.07453161630727363,-0.04122671398489718,-0.044664228037766374,-0.9960694189946466
0.09082873345795547,-0.040177369031680475,-0.039613211341466434,-1.0095268337012144
0.10169109454582731,-0.04265948520281522,-0.04936115157670581,-0.9979121074282393
0.6279262081069121,-0.0004120825193981349,-0.3139260027048286,-0.0233745701048512
0.642328164129443,-0.001088351372897015,-0.32919019577635567,-0.02380704254986256
0.8436671418283269,-0.0035090106478829057,-0.024773219611214398,-0.18076938259495623
0.8731495026632989,0.0011497150944884277,-0.0018327393144707074,-0.1849198194623874
0.8954714688072849,0.004744416329464819,0.009555625663375339,-0.1863231689016217
0.9893709383751231,-0.02240895231041602,-0.6132509988460636,0.28129085122225705
0.9914690858737804,-0.018686268508517755,-0.5911409191639322,0.2660712266149239
