MO_Energy_eV,Cl-Te,Cl-Zn,Te-Zn
-8.991296048364285,0.0260322108652313,0.09680528819948217,0.18447532589967003
-8.99083693908871,0.03222013620254845,0.0794632020635313,0.2094852934436011
-8.985759400029886,0.028609385478712078,0.08780522425440343,0.1902064852926707
-8.984511379260635,0.034120559532279535,0.08395442089383133,0.207243339033184
-8.98146102951684,0.028621936641044114,0.10084193846381331,0.1684129135609884
-8.976883187536773,0.03668101413805204,0.10554257075325153,0.20361645873035097
-8.975697059878598,0.027991547589486115,0.08470840938015245,0.19380081159732512
-8.967496343670396,0.032262681122022824,0.12582271213716337,0.17405247602036433
-8.955880236196476,0.024997144186008055,0.134352460599659,0.08272925645606613
-8.952916896561979,0.02412807323167863,0.13744540670753871,0.07798827882739402
-8.940517459927502,0.030413365683188358,0.07875904826299107,0.21193601797738076
-8.922280149878576,0.0293392228389448,0.1333632582762337,0.1365580233277382
-8.917222697868977,0.030291998685263815,0.12707873350618293,0.14531458860818774
-8.903553632168302,0.029980200930736247,0.12742629020346233,0.1425661892299842
-8.89678657941823,0.02590706498088335,0.12232545884497902,0.12312767403919447
-8.890281264160414,0.028103242969537597,0.1176962386323625,0.1321176561983683
-8.881690754937704,0.025975898311244396,0.12922344411804446,0.1040744793353534
-8.877669525279849,0.028123344349258825,0.1181974109889112,0.1364679801017725
-8.874259333836187,0.029109998257211854,0.11895513090127871,0.142123190164604
-8.873615862481975,0.029198811764956624,0.1202531221872258,0.1425621508648668
-8.871340943241666,0.0293939163929178,0.10852191825020961,0.15135038473301832
-8.870963992502361,0.025664633648787263,0.11114351745101994,0.14370048421822273
-8.868897639721796,0.027496866766203706,0.11834977541515423,0.12995387454247098
-8.86759152882946,0.02390775970523576,0.09845009876557763,0.15912309811035216
-8.86052657312377,0.03658698202310956,0.0631277921391665,0.23599791536048528
-8.85497268558552,0.027805066569886853,0.11358404846681099,0.13531509475691342
-8.848914516171213,0.02977352193846231,0.10346506702743438,0.1366283534861794
-8.84746616646889,0.031337334528020386,0.0989945125391625,0.16602680007204954
-8.84429932038577,0.025843452658980387,0.11769008985926993,0.12601696979087929
-8.83842287238406,0.03588683805888556,0.06972126644106352,0.2301425078113756
-8.828210765094834,0.027241560005125707,0.1051808833998981,0.14167565834263668
-8.825022632236985,0.02981049187056782,0.09573091279294865,0.17276819070809354
-8.819154949151937,0.0289305655826798,0.10882239694774845,0.1408374563876189
-8.818338141883535,0.03592609273535339,0.06473046186943614,0.23230939008850898
-8.810375721357179,0.026700474928679094,0.09476872495115968,0.16518264214603537
-8.808825462937547,0.03031153855338723,0.08857732511201062,0.17980260673675877
-8.806151542240444,0.03238174513166575,0.08280339296998109,0.19777826944094262
-8.803097341257422,0.025727762172260058,0.09589570762716274,0.15998053672395113
-8.79906945472519,0.026127660870821127,0.10746792757257954,0.1446774925770782
-8.792973723783442,0.023078051979094405,0.12355975833377386,0.10638024230196906
-8.788865442215503,0.030796227463422834,0.09020209748684668,0.18446659149431496
-8.781100918872772,0.023304294674648722,0.11304350622955052,0.11755148479603435
-8.770754164709505,0.024579158455707274,0.10039403733729377,0.12842903066610425
-8.769441649221656,0.02452602603950675,0.09838298580794118,0.13947863589830617
-8.768657603766865,0.02493535386623378,0.10086305314966723,0.1331006540713299
-8.764430033024784,0.023329119580457185,0.09789843481829341,0.13093621227385502
-8.759479104295455,0.023474253653223063,0.116805419489344,0.1125337996647977
-8.758264560631325,0.024476363337924276,0.10569126520986709,0.12833639296931126
-8.754665180954206,0.024153950219945382,0.08908550566552112,0.17694686387940659
-8.742189058818923,0.024024941335524314,0.09447557651613715,0.1280503927184965
-8.738169573537245,0.028886950249836722,0.07314883506908203,0.21275239925226588
-8.735602913312036,0.023797758172136425,0.11604230747153226,0.12531613494968666
-8.726819886652669,0.02928804810686179,0.0740270905874276,0.21467872075047478
-8.710417515742346,0.02422659885108177,0.08520076965337373,0.189867105264662
-8.704631354988914,0.029784865839536864,0.06837569787447241,0.23386026922690262
-8.703322060758033,0.02565344623260979,0.08923655651500093,0.16513601927131008
-8.688211444275911,0.0283060009145831,0.06854290105445328,0.21177834011480673
-8.686260337370449,0.019798062655950438,0.10784380110454453,0.07654936225483912
-8.679891205449529,0.02518444140903015,0.08236560797543185,0.1939674771286813
-8.678954975050226,0.0272165725003246,0.0749164246481692,0.23265386576336833
-8.671357887661625,0.028718282179758584,0.059119564911952964,0.2603206071651416
-8.669299192315629,0.025756758294816648,0.07701501896500951,0.193718393642942
-8.652953003485175,0.027741504014920638,0.0738471593039333,0.2271377575830089
-8.650264115915416,0.022531326359950428,0.08258648296616194,0.12256900761646512
-8.64752253617057,0.021615647629151007,0.08145399688349651,0.14600022477657193
-8.64591383005184,0.02091068978944954,0.08067359651045783,0.16798516876673256
-8.635010768110751,0.022929637841220187,0.07416704657005724,0.17065724536944574
-8.63355227655965,0.02641585185757105,0.07213919573247715,0.22258486514705111
-8.630330645778024,0.019280852596016057,0.05429518903866373,0.27946047522064005
-8.6244011989987,0.018559407931870456,0.037731455030717106,0.3189801945312057
-8.619953344193865,0.02101715389776837,0.05770120709597324,0.2518021399566667
-8.619244462289968,0.025732952866528068,0.06442624359310437,0.25425065915279843
-8.608245201570034,0.01673602591892341,0.05796741381762631,0.1941506764591285
-8.59608111690146,0.014577765267953362,0.033427294829680765,0.37126682364804403
-8.59105435071682,0.010636831449601205,0.029765855690979018,0.31307763411210915
-8.587225500856984,0.006888160010675695,0.01964032638536468,0.30394309219229476
-8.585726186892156,0.006456914045784506,0.015677575431124257,0.33422196439557794
-8.58030836802177,0.006882346291534391,0.01800527412833715,0.3937184119139322
-8.578255904988117,0.011326061120104912,0.026018534825071413,0.3608995931428732
-8.574997742637814,0.008387014898472676,0.020531730664715843,0.35386888940400535
-8.566256462777444,0.010462085026114579,0.02244513383053141,0.40578190844397427
-8.56421320115981,0.015127662131231684,0.03614941992201566,0.3479008922455045
-8.559435745619728,0.013448648027650379,0.029855166260696703,0.3786639903554881
-8.552453153196405,0.011570330618416296,0.023681948935427386,0.3709585086613735
-8.549149153066207,0.009276337102129861,0.021773396580095288,0.3514413795928595
-8.54250552990567,0.009309165049728675,0.017729328696332404,0.3917801294697655
-8.540463989122543,0.008763976992370654,0.019118997071409075,0.3799237723628621
-8.539206142313756,0.007208173287342813,0.012105614233068385,0.32898224680227894
-8.535815955565546,0.006753528460446625,0.01568261292950468,0.38116830032559024
-8.53072930590284,0.01001516540113708,0.021265520995632347,0.38968744974552116
-8.529369877443521,0.00843204770340281,0.015557906242145455,0.3534447357317609
-8.526607811833832,0.006926865754727196,0.015521634310922761,0.39892445863907006
-8.524576274342829,0.0070680152408797116,0.015119687307708022,0.4093479349399738
-8.523506773467078,0.00792012692831495,0.020692375898441577,0.4006005978058156
-8.51873275740868,0.006886327085345888,0.01600417964154057,0.3898001383044592
-8.516704726292474,0.008123775278320575,0.020527279945784852,0.3811910936804311
-8.515170835441412,0.006682735705422206,0.011450362339724176,0.4514821721963551
-8.511650235942916,0.006308705488796009,0.015527987440430954,0.3919582692376556
-8.509147454967994,0.010840007482637271,0.023167969420703517,0.388376709704472
-8.50715423508193,0.007363417976942769,0.017414917468910374,0.40670593628191654
-8.504166166840731,0.007355916657957541,0.018108871120762395,0.38821119382975156
-8.503242963137486,0.0057743687050088215,0.012110307801742413,0.435696839963029
-8.500602003896269,0.008150764826314992,0.016584839486424443,0.41921885175701884
-8.498290625884506,0.0054662845552406365,0.011658702099934522,0.4475198091956648
-8.495842018320543,0.005769201283021262,0.013080658713963533,0.42584501339828945
-8.494171752286105,0.0065949026218869436,0.01579127252074494,0.4062042182748904
-8.492408281829755,0.008840733246461575,0.01807513011185509,0.39602265692373917
-8.491239004650497,0.006394742212533111,0.010696106046608376,0.41874988911548106
-8.486807436311489,0.004227804388610835,0.010615338997825222,0.4508502945607833
-8.485836568420215,0.006056250483355234,0.01283970797366566,0.4530467196780017
-8.485252709434612,0.005406308991253619,0.010611298843062356,0.43781741578372246
-8.481023099919094,0.006629747386936603,0.013498624594937357,0.4374871694841842
-8.480381770591123,0.006316428043056904,0.013043421287523203,0.42008384129473325
-8.476739507726547,0.005189437445665163,0.010106736425065002,0.4148837392666623
-8.473153103665027,0.006899778191280923,0.015014426834261747,0.3943328250157592
-8.472246534074408,0.004622492970954366,0.008927261086983308,0.4167248388755728
-8.469604224106211,0.005030906352262101,0.010306584045396954,0.4464719807636683
-8.468520727700223,0.004794518810954809,0.00885223579974403,0.4150451249243883
-8.466353576336221,0.007288479786051725,0.01369075492565729,0.39769227190160666
-8.463542529215347,0.006504274990015992,0.011562636077474075,0.419018859747153
-8.46326459385823,0.006018635851727191,0.011836127259908347,0.42040147783786136
-8.461528013073865,0.005116743214337494,0.007127501738435163,0.4489175854337394
-8.458793303104367,0.004212292357168465,0.00925531999227174,0.4416241017134
-8.457206553324777,0.005074506878143573,0.008698971755107162,0.4659075783479578
-8.454753393889517,0.0061491540606232326,0.012178945226927149,0.4092179182016238
-8.45367330948313,0.006511764534836744,0.010310238207523869,0.45201282769677936
-8.452075624895919,0.0038158125683893374,0.0070994466856972,0.4563678907845793
-8.451077927571053,0.004218106830224748,0.006690657409698559,0.4625661023024417
-8.449842537279311,0.00550067408988428,0.010729333860260084,0.4229792099765179
-8.448131608317496,0.006580001321441623,0.011730078439329258,0.40841788605864693
-8.447281580365924,0.004939877553817174,0.008337672101231475,0.4365337773818713
-8.444384484079187,0.004703968821840754,0.008067891967953093,0.43972564094569466
-8.442700630326136,0.004483539777602078,0.008605144548247562,0.44094004804052184
-8.441829146329274,0.0073076761588183135,0.01179055675461988,0.4311761197214724
-8.439470734308479,0.0038971450606569407,0.008175833536921993,0.44860785172985873
-8.437702260238563,0.005296639039594545,0.008285755384470054,0.44421998034688437
-8.436839443506312,0.005192573307344263,0.012409635651652783,0.43334111667136804
-8.434998120125337,0.0052925972900863035,0.00909207637905357,0.44258257171253806
-8.432831209497206,0.005939568653305981,0.012119462873034824,0.4157148703200893
-8.431842626304988,0.005434972681973035,0.011649013190013617,0.43432484232361585
-8.42967652157413,0.004396450203843893,0.006469733238267968,0.4533126359724712
-8.428491841333026,0.005782624803849458,0.010521544167445789,0.42864611877460607
-8.42758820023606,0.006847768231941659,0.01397685237428659,0.42014898262223876
-8.42659210597342,0.004895898315163302,0.009178638644772457,0.4392350530987037
-8.424443411454249,0.005347873375253901,0.0075545455078032155,0.420436402351987
-8.421751132763703,0.005112571038392494,0.008486107924008331,0.4244062199964054
-8.420264120197348,0.006125514081640377,0.01119811555630146,0.4265086778011298
-8.419098562384937,0.006487942917397782,0.007628988670035194,0.4299581452796334
-8.417996832926192,0.00367507373004454,0.005177963979919095,0.449567376398523
-8.41625499539391,0.005582543338377783,0.008412737379955912,0.4107342651079417
-8.41413732572616,0.004798451567134232,0.008092907209092283,0.4504869340498493
-8.413157723335813,0.004350595432012051,0.00821694343056941,0.4255669349741013
-8.41163657494927,0.004177823954923085,0.007376566416486055,0.43827729659427656
-8.409848498954487,0.003741521961800705,0.006909896953209702,0.43692645405679503
-8.408942567828625,0.00715550861916198,0.013874880159611197,0.4194908354491418
-8.406117850588627,0.006273309368475866,0.008357471998223601,0.4291549711903795
-8.405251904775739,0.004558305120163727,0.009876934556123096,0.4477939451698993
-8.40393551481697,0.0057103957322438385,0.009545983738789586,0.4193838458975813
-8.40342513002038,0.004567451783744055,0.009763454054402538,0.44508363619520613
-8.401915667183623,0.005938860936482176,0.008251448051723809,0.43209355021639795
-8.400749333991152,0.00689850720926525,0.015002191541757515,0.4062367679254452
-8.398863949128838,0.004248957982287659,0.007187435066719719,0.42647440574206374
-8.397092700691202,0.003928327058421359,0.009550409331790789,0.44848000680099326
