Energy_eV,Cl,Te,Zn
-3.615000000000115,2.0819236811006993e-08,1.9404101498910507e-06,2.1959249277422434e-06
-3.605000000000115,1.047491900221069e-08,9.72988912069849e-07,1.101111709309473e-06
-3.595000000000115,5.189362361672353e-09,4.805274153835389e-07,5.438026667419104e-07
-3.5850000000001154,2.531327338078387e-09,2.3372698063689704e-07,2.645037266782453e-07
-3.5750000000001156,1.2157599381346776e-09,1.1196072149067696e-07,1.2670347046828767e-07
-3.565000000000116,5.749199572802423e-10,5.2817232541672306e-08,5.97720862225288e-08
-3.555000000000116,2.6768396271679884e-10,2.453729918920086e-08,2.7768315928851227e-08
-3.5450000000001163,1.2271244009651442e-10,1.122556214608658e-08,1.2703720829538158e-08
-3.5350000000001165,5.5386304992037574e-11,5.057194441506802e-09,5.723116578802508e-09
-3.5250000000001167,2.461276646982929e-11,2.2434803106941982e-09,2.538898449968297e-09
-3.515000000000117,1.0768611906878983e-11,9.800259101541085e-10,1.1090746424834092e-09
-3.505000000000117,4.638714053135699e-12,4.215488268595035e-10,4.7705809491541e-10
-3.4950000000001173,1.967304834230322e-12,1.785444068839612e-10,2.0205509798262318e-10
-3.4850000000001176,8.214473654990697e-13,7.446055382839487e-11,8.426554034552545e-11
-3.4750000000001178,3.376913297535586e-13,3.0576099544764546e-11,3.460238395838759e-11
-3.465000000000118,1.3667542236513994e-13,1.2362559135870247e-11,1.399047661601227e-11
-3.455000000000118,5.4461514914064176e-14,4.921531706035689e-12,5.5696076806333815e-12
-3.4450000000001184,2.1365663256123275e-14,1.929093829944335e-12,2.1831212470952398e-12
-3.4350000000001186,8.252188506942135e-15,7.444979646992623e-13,8.425354868126172e-13
-3.425000000000119,3.1379560533410832e-15,2.82896169806664e-13,3.2014883974021986e-13
-3.415000000000119,1.174758239556256e-15,1.0583775616411141e-13,1.197748567711465e-13
-3.4050000000001193,4.3298528737838503e-16,3.898531901616109e-14,4.4119064348426026e-14
-3.3950000000001195,1.571158280284982e-16,1.4138575323762707e-14,1.600040623232404e-14
-3.3850000000001197,5.612910808959898e-17,5.0483762944967755e-15,5.713171073107261e-15
-3.37500000000012,1.974135985653286e-17,1.7747490209658445e-15,2.0084572788488646e-15
-3.36500000000012,6.8357487919870395e-18,6.142698225205074e-16,6.951603115981132e-16
-3.3550000000001203,2.330315223783898e-18,2.0932276385809097e-16,2.368876274068206e-16
-3.3450000000001205,7.821000186464043e-19,7.022746530377393e-17,7.947545684544851e-17
-3.3350000000001208,2.584214216007201e-19,2.31968568909089e-17,2.625157089761747e-17
-3.325000000000121,8.406455264768686e-20,7.543647963624177e-18,8.53704703737822e-18
-3.315000000000121,2.692248285649625e-20,2.4152519302639615e-18,2.7333094320400597e-18
-3.3050000000001214,8.48857486350434e-21,7.613265398524428e-19,8.615836053570567e-19
-3.2950000000001216,2.634945419876328e-21,2.3626852404914125e-19,2.673821516468745e-19
-3.285000000000122,8.052400265616828e-22,7.218817999032467e-20,8.169448152538209e-20
-3.275000000000122,2.4226781670131787e-22,2.1714542837138033e-20,2.4574087268518958e-20
-3.2650000000001222,7.176001321579384e-23,6.430708036056327e-21,7.277556241537759e-21
-3.2550000000001225,2.0925965383771452e-23,1.8749496231013482e-21,2.1218586461608947e-21
-3.2450000000001227,6.007648528619422e-24,5.381983933527325e-22,6.090729399137875e-22
-3.235000000000123,1.6980066377349275e-24,1.5209555040250143e-22,1.7212481051336967e-22
-3.225000000000123,4.7248709341986175e-25,4.2316655105281255e-23,4.788928493924337e-23
-3.2150000000001233,1.2943629578745709e-25,1.1591144255243314e-23,1.3117569738025793e-23
-3.2050000000001235,3.4909018265321235e-26,3.1257982091733067e-24,3.5374316383957004e-24
-3.1950000000001237,9.26903482632189e-27,8.298789509495367e-25,9.391650241622998e-25
-3.185000000000124,2.42296202143343e-27,2.1691386859929357e-25,2.454790994538193e-25
-3.175000000000124,6.23553641080003e-28,5.581851285413032e-26,6.316921796908154e-26
-3.1650000000001244,1.5798507683643032e-28,1.41412310764707e-26,1.600348224421663e-26
-3.1550000000001246,3.94069903165038e-29,3.527068278107533e-27,3.991546310246941e-27
-3.145000000000125,9.677102755952545e-30,8.660797973794597e-28,9.801335225256165e-28
-3.135000000000125,2.3395496016411438e-30,2.093722259746949e-28,2.369443912066425e-28
-3.1250000000001252,5.568444842252132e-31,4.983071336364907e-29,5.639290825816307e-29
-3.1150000000001254,1.3048190649266262e-31,1.1675938062606166e-29,1.32135403071304e-29
-3.1050000000001257,3.0101027661328515e-32,2.6934126518415027e-30,3.048107845825372e-30
-3.095000000000126,6.836392126138011e-33,6.116884121694777e-31,6.922416188585887e-31
-3.085000000000126,1.5285765069016521e-33,1.3676459383792874e-31,1.5477512078499704e-31
-3.0750000000001263,3.364820734720697e-34,3.010461073094292e-32,3.406908772751468e-32
-3.0650000000001265,7.292075974539885e-35,6.523912299521474e-33,7.383046753983431e-33
-3.0550000000001267,1.5558040928565556e-35,1.3918705332066043e-33,1.5751661112393393e-33
-3.045000000000127,3.267932504690965e-36,2.923513288119583e-34,3.3085111653063305e-34
-3.035000000000127,6.75780513845122e-37,6.045423029276604e-35,6.841545835960634e-35
-3.0250000000001274,1.3757915770550013e-37,1.2307323298931636e-35,1.3928077204630138e-35
-3.0150000000001276,2.7574903516457074e-38,2.4666964955585487e-36,2.7915363260587893e-36
-3.005000000000128,5.4411376296894825e-39,4.867241915101442e-37,5.5082102490899e-37
-2.995000000000128,1.05701161029272e-39,9.4550793182969e-38,1.0700221355666045e-37
-2.985000000000128,2.0215483118858237e-40,1.8082662488078388e-38,2.0463973753609698e-38
-2.9750000000001284,3.806298097058101e-41,3.404665618825862e-39,3.853027126546693e-39
-2.9650000000001286,7.055629436327944e-42,6.311046526157461e-40,7.142150383635972e-40
-2.955000000000129,1.287606052226981e-42,1.1517098216929367e-40,1.3033788981584913e-40
-2.945000000000129,2.313366937473355e-43,2.069185753343836e-41,2.341677594070387e-41
-2.9350000000001293,4.0918555909047836e-44,3.6599113157898306e-42,4.1418864493387964e-42
-2.9250000000001295,7.125417592081585e-45,6.373181322087591e-43,7.212468113915024e-43
-2.9150000000001297,1.2215593890521774e-45,1.0925883814397093e-43,1.2364717947191207e-43
-2.90500000000013,2.0617361399918433e-46,1.8440446627147395e-44,2.0868876833522617e-44
-2.89500000000013,3.425829993745207e-47,3.0640850363791504e-45,3.467595720806572e-45
-2.8850000000001303,5.604188706242143e-48,5.012388014590389e-46,5.672471608926411e-46
-2.8750000000001306,9.025554798439648e-49,8.072406327687598e-47,9.135465157506047e-47
-2.8650000000001308,1.4310317595523422e-49,1.2798992429422965e-47,1.4484497617985915e-47
-2.855000000000131,2.233772011840811e-50,1.9978503957589197e-48,2.2609482493424534e-48
-2.845000000000131,3.4327552651625267e-51,3.0701851784864435e-49,3.474499549441079e-49
-2.8350000000001314,5.1936423445349715e-52,4.644962184035794e-50,5.256676598866658e-50
-2.8250000000001316,7.745549883265464e-53,6.919805170093576e-51,7.832322088442979e-51
-2.815000000000132,1.2057061623692417e-53,1.0239823196691976e-51,1.167737592897187e-51
-2.805000000000132,6.66696658117785e-54,2.1321773486485324e-52,3.0405406084840406e-52
-2.7950000000001323,3.512163881381502e-53,4.8392424905025135e-52,9.830014885907926e-52
-2.7850000000001325,2.383044005750404e-52,3.165687391338672e-51,6.555771904581252e-51
-2.7750000000001327,1.6020409182002528e-51,2.1265519078274248e-50,4.405645693921034e-50
-2.765000000000133,1.0604405088770823e-50,1.4076078626343249e-49,2.9162118249937184e-49
-2.755000000000133,6.910578503972621e-50,9.1729589167509e-49,1.9004090157170146e-48
-2.7450000000001333,4.43360251752059e-49,5.885069367365627e-48,1.2192405967515816e-47
-2.7350000000001335,2.800356638869997e-48,3.717131676296729e-47,7.700979840335308e-47
-2.7250000000001338,1.7413424250765236e-47,2.3114182122228476e-46,4.788690885644285e-46
-2.715000000000134,1.0660296268547632e-46,1.4150225096156706e-45,2.931580850853901e-45
-2.705000000000134,6.424933481237103e-46,8.528298778031413e-45,1.7668562368926133e-44
-2.6950000000001344,3.8122579219154726e-45,5.060293593977533e-44,1.0483705874852688e-43
-2.6850000000001346,2.2269486702566825e-44,2.955992191389705e-43,6.1241064537596125e-43
-2.675000000000135,1.2807148453230848e-43,1.699985120595299e-42,3.5219641994772577e-42
-2.665000000000135,7.251185257763659e-43,9.625011116495095e-42,1.9940748695997778e-41
-2.6550000000001353,4.041847238645871e-42,5.365023816662958e-41,1.1115072950562933e-40
-2.6450000000001355,2.2180184038997108e-41,2.9441258994477794e-40,6.099546216859713e-40
-2.6350000000001357,1.1982978249837495e-40,1.590579665221743e-39,3.29531630237704e-39
-2.625000000000136,6.373511803761226e-40,8.45996985970596e-39,1.7527141010199372e-38
-2.615000000000136,3.337392148585975e-39,4.429926964768296e-38,9.177818642001941e-38
-2.6050000000001363,1.720482002821344e-38,2.2836981374111783e-37,4.731319819557541e-37
-2.5950000000001365,8.731874921401267e-38,1.1590314831059278e-36,2.40126235188112e-36
-2.5850000000001367,4.362941484096574e-37,5.791168441447402e-36,1.1998070831589061e-35
-2.575000000000137,2.1461783813059845e-36,2.8487321501703456e-35,5.90198048760012e-35
-2.565000000000137,1.0393619835573645e-35,1.3795947181459159e-34,2.8582400051085258e-34
-2.5550000000001374,4.955442788314863e-35,6.577577108964058e-34,1.3627438657407618e-33
-2.5450000000001376,2.3260164350434777e-34,3.087414420788056e-33,6.396530015827202e-33
-2.535000000000138,1.0748746408688123e-33,1.4267191933960444e-32,2.9558974524074095e-32
-2.525000000000138,4.890098832225278e-33,6.490777440854783e-32,1.3447732278042201e-31
-2.5150000000001382,2.190242997409132e-32,2.9071645845649187e-31,6.023148584896152e-31
-2.5050000000001384,9.657881601104113e-32,1.281909188620325e-30,2.6559078201864632e-30
