MO_Energy_eV,Cl-Hg,Cl-Se,Hg-Se
-8.916852437816242,0.036132801646278155,-0.0015844153310246925,-0.015065720076264368
-8.91575964648272,0.03978583132242416,-0.0016656902646068404,-0.013928572274584751
-8.912936912009918,0.04668867471772981,-0.0019807985901495787,-0.01666896799996341
-8.908993091488275,0.032736657119948755,-0.00149553029112009,-0.024041704237455025
-8.908082792630141,0.028860888206450355,-0.0012532076083407162,-0.01575679786977507
-8.907397721718402,0.03580915145301565,-0.001224374702051795,-0.014736447102363664
-8.906943263046953,0.030223843363548494,-0.0013319931257754253,-0.01856432731486844
-8.905852310322606,0.024947539812232453,-0.0011893370420753737,-0.020463788413394933
-8.903976234365073,0.024259658938804995,-0.0011806063186795017,-0.018318775145175877
-8.902523562380896,0.04880912595759188,-0.0016353212472822278,-0.016100245748443497
-8.901697037582998,0.021385784751686333,-0.0010393787382447638,-0.018558676091900525
-8.899441416854515,0.030853682776959282,-0.0013623421275119453,-0.018355045228443286
-8.898057422714002,0.030923031320484042,-0.0013153310202131839,-0.020025754819421565
-8.897293965511121,0.034096673176427846,-0.001381971404605265,-0.01793906887847061
-8.89630788706223,0.03707331657360076,-0.0013930324736629103,-0.02072272952094599
-8.894518743568673,0.03513209959149947,-0.0012469702940797044,-0.0177936314836537
-8.894157975536455,0.037162108401551326,-0.0014146988604951008,-0.019413295207103217
-8.892200436998767,0.03789507303089727,-0.0014490316159237958,-0.02048001752411553
-8.891376628679357,0.03130959286105924,-0.0013179065194341047,-0.015335214707668401
-8.889593770163822,0.038233145787742215,-0.001533365469106053,-0.020683979183172423
-8.88879158595624,0.03587926331029381,-0.001501589670860141,-0.02043738525333646
-8.887367533658312,0.02848112441577303,-0.0011573571871025799,-0.017742017542715427
-8.886429971260874,0.0337951681856045,-0.0013321280225300329,-0.02024957408873558
-8.885734750600609,0.035309510466575524,-0.001445233035700019,-0.019726018099924254
-8.885158998170564,0.033898979709485196,-0.001414180886796921,-0.019677233402342894
-8.88342556735394,0.030172200805063894,-0.0012194657941525557,-0.021310131492820093
-8.881672240950337,0.03834256912000582,-0.0015007411782108728,-0.02071248102191321
-8.879327783860568,0.04086177513352077,-0.0015490830253202185,-0.0200277986035288
-8.878547244326747,0.036390840482617384,-0.0015848585977974972,-0.021749834711111422
-8.877481150070137,0.02244997296335541,-0.0008732861301638169,-0.019845587684644037
-8.875685279158347,0.02624515488523113,-0.0011584573797399486,-0.021849188221012162
