Energy_eV,Cl,Hg,Se
-8.995000000000001,62.29062219619447,359.94723035087765,444.885673934462
-8.985,66.32159975645823,379.947503446916,469.3609804616259
-8.975000000000001,70.01735812168509,397.9140222734296,491.33675233693515
-8.965,73.32552874068655,413.6521893122578,510.58273700131673
-8.955000000000002,76.20613378372732,427.03183305909533,526.9462234936709
-8.945,78.63268026128331,437.9861349416383,540.3499953408119
-8.935000000000002,80.59263407899614,446.5082885035124,550.7877317188243
-8.925,82.08730079506262,452.64657972237745,558.317758174602
-8.915000000000003,83.13116219783804,456.49850353701356,563.0559245200443
-8.905000000000001,83.75073084089757,458.204379391188,565.1681655471391
-8.895000000000003,83.98299095590362,457.94074213773877,564.8630389638465
-8.885000000000002,83.87349714504789,455.91360941762554,562.3842941902687
-8.875000000000004,83.47420522133176,452.35160006968545,558.0033541124128
-8.865000000000002,82.84111479821253,447.4988229359418,552.0115186661048
-8.855000000000004,82.031811460072,441.6074764329573,544.7117298030361
-8.845000000000002,81.1030066127517,434.9301842036067,536.4098552421735
-8.835000000000004,80.10818304306088,427.7122158469713,527.4056198976128
-8.825000000000003,79.0954606050758,420.183872309512,517.9834969173943
-8.815000000000005,78.1057960304129,412.5534214752761,508.4040232719024
-8.805000000000003,77.17162105409136,405.00102570420006,498.8960946001633
-8.795000000000005,76.3160025819654,397.6740950442621,489.6508011628076
-8.785000000000004,75.55237787137757,390.6844254404084,480.8172878485624
-8.775000000000006,74.88487871236977,384.10734996799937,472.5009678315559
-8.765000000000004,74.30921487659168,377.9829613839333,464.7642148010321
-8.755000000000006,73.81404309338305,372.31927970837296,457.62943238134983
-8.745000000000005,73.38270830075369,367.09706371663606,451.084182379527
-8.735000000000007,72.99521336766816,362.27582201645464,445.0878733174901
-8.725000000000005,72.63025544563737,357.8004842056783,439.5793878397263
-8.715000000000007,72.26716376876384,353.60815476426126,434.48497363791563
-8.705000000000005,71.88758563954686,349.63439364536896,429.7257397646206
-8.695000000000007,71.47679339230523,345.8185428911653,425.2241823826761
-8.685000000000006,71.02452267731181,342.1077373055724,420.9092981233186
-8.675000000000008,70.52529763364386,338.4593847218292,416.7200118099935
-8.665000000000006,69.97824687047884,334.8420612395238,412.6068287543408
-8.655000000000008,69.38646090302076,331.2349224574468,408.5318007354358
-8.645000000000007,68.75598234239692,327.625868272859,404.46705184426264
-8.635000000000009,68.09455101522921,324.0088042298967,400.39223192536963
-8.625000000000007,67.41024465657053,320.3804084418124,396.29134223822155
-8.615000000000009,66.71016051285297,316.73683578858913,392.1494060168601
-8.605000000000008,65.99927406512742,313.07077068691603,387.9494365341864
-8.59500000000001,65.27958935399938,309.36918047602234,383.67009216967637
-8.585000000000008,64.54966337768865,305.61203091212457,379.28431050591263
-8.57500000000001,63.80454794280046,301.77211344265487,374.7590928686634
-8.565000000000008,63.036149970967266,297.8160123513188,370.0564796323823
-8.55500000000001,62.23396967846908,293.70612046377613,365.135627953767
