MO_Energy_eV,Cl-Te,Cl-Zn,Te-Zn
-8.998228037288314,0.013404033953915586,0.04067882870833168,0.30401999616566316
-8.990038811965217,0.006016387970136649,0.030629228122413567,0.33862470203277606
-8.988440441456396,0.009653844560239605,0.026569312262697858,0.358985256071464
-8.981876843348907,0.010185297874335478,0.042383772453057064,0.33008556945777645
-8.969242912887509,0.01874739383925526,0.05151140863637931,0.2846160699329246
-8.962556503590687,0.00459101605595311,0.011996071470803088,0.3441353059607274
-8.951527129185374,0.010613764796302943,0.036699895339573164,0.3060211099458014
-8.942755696492819,0.0128379381233509,0.04725139241498987,0.2540309583514562
-8.937049106415998,0.015749289734171428,0.04129913186948029,0.24911098020737607
-8.931827594481176,0.012017920560936207,0.034880046055875705,0.2628802374942204
-8.921751100926395,0.006574656082531457,0.04072312983236276,0.2870950177520145
-8.919630169314766,0.008513066093064759,0.038622825724156665,0.311818399768542
-8.916008613658356,0.0065612303404195575,0.046118817203596195,0.2986862527020098
-8.906456487982057,0.005561810377869769,0.052871809693806796,0.25583292240107414
-8.902975658402672,0.007353288046155595,0.040317647201973054,0.300402281690128
-8.891360001003354,0.011702023448625126,0.029066618428905372,0.3296427472776433
-8.884252050143159,0.010627265007849851,0.026169002323692316,0.33090546059281084
-8.878063738447308,0.01110131338961723,0.050462452909424194,0.2615418422720092
-8.871953403529771,0.01404171671018844,0.04728980870223362,0.2382125065186759
-8.867776020673379,0.008526286545075043,0.02611139766793007,0.3312686712663811
-8.856306820023072,0.012891729531706501,0.03767868497795361,0.2433083124787851
-8.845748093906053,0.011282659458684783,0.02163246355560586,0.3383019260938146
-8.816611759059942,0.008955682812529437,0.04273963587199747,0.24961934753118392
-8.810939057688552,0.008954010653598637,0.06370125253034827,0.19817902382375518
-8.807438468943756,0.008399308085889193,0.03200720125298884,0.2961654305399881
-8.79589707143448,0.011840630239440266,0.0424510645596886,0.24604527515117366
-8.784762507775858,0.0075582508262683175,0.050729536516453455,0.24987382580476025
-8.770554410089616,0.007816987831244142,0.029187880358287496,0.32697484544784367
-8.761983706520214,0.010600976790196233,0.025014920943460892,0.31550391944837075
-8.746101205187633,0.015714777613726735,0.027657819428861214,0.298662741326422
-8.740696115765298,0.01189383973875485,0.027908134638962724,0.30735620522140816
-8.73120644470704,0.009695532190033348,0.028769765672886638,0.32169694932853043
-8.71983504008607,0.014261380976230557,0.02719939410240772,0.29451641235647025
-8.710312835353927,0.009926797894092437,0.031792248837038684,0.29189028025327884
-8.700507037027974,0.013577661791586983,0.03309429175488034,0.2868171727454519
-8.697285559648147,0.01260534964718371,0.03331465528411606,0.29367165045199606
-8.68972732436388,0.012754892909421174,0.03534904494551034,0.28307963561404453
-8.670441936531805,0.011278736622406135,0.03308869068795287,0.2550803158949437
-8.6651114465954,0.008439360855367846,0.03462653131089193,0.22049297071099397
-8.662652651429507,0.010930281979404115,0.03687257954731623,0.19334351178079462
-8.653675192285187,0.010788925787000928,0.03840076462516199,0.23735843873385534
-8.64997911091235,0.004187560385048792,0.03567835369074975,0.23154280637433972
-8.637570616222414,-0.0014259404987070356,0.03973697615356947,0.2220906276777542
-8.624166855805374,0.007193294658858823,0.02833980191251392,0.22470444162095207
-8.618985919597367,-0.0012545354069960198,0.03296022341258459,0.20830066521368723
-8.598750034764423,-0.007838886905953402,0.04268428689911343,0.16874309860340272
-8.593859735846918,0.01609679696608983,0.02559749015574782,0.1921212374484089
-8.550260690427901,-0.0014563026125268617,0.03529077084954462,0.18672392578423883
-8.543898034306634,0.001837501542878496,0.03304892943838001,0.19914060129092093
-8.510936574290922,-0.002532241507902223,0.04150833228267919,0.10744137289619987
-8.504057300363517,-0.005026917600693916,0.04533855763842481,0.09978055753219499
-8.48690678421282,-0.005917838523975973,0.04175737507321529,0.12062449492122629
-8.476036997994786,-0.0024461575113779123,0.04314813038447616,0.13190585870690943
-8.46883582959034,-0.001014517272942334,0.04046629494362021,0.1573309482033985
-8.464407749410324,-0.005616739337258864,0.033689358624766096,0.15782896959935616
-8.454479420213785,-0.0031447401245021872,0.03847879632238079,0.1546574945891514
-8.451142944481015,-0.0025048068046053893,0.03162737279275498,0.20372644382711314
-8.439906624026014,-0.00040617378670067044,0.03076104958547002,0.22091085795610377
-8.43287201651169,0.0022586629063398415,0.024590347646393406,0.27914915027214104
-8.418809555244684,-0.012154827202102866,0.0335238148344862,0.20991833681227787
-8.41054105159668,0.007500435518961779,0.030587684233063808,0.22543289133814376
-8.399380187251559,-0.00781824676586393,0.028078443378332964,0.1607334927382001
-8.36344500948192,0.004049316448233972,0.02280556069136912,0.08541662235575458
-8.353604913564988,0.014809499207702179,0.020279084522649527,0.17633545927539668
-8.351633388859772,0.007423715154616677,0.02231435029888845,0.08746652003472825
-8.344395549015122,-0.00264555565129308,0.027002979410383068,0.09675440089271878
-8.33814172601554,9.306781955536832e-05,0.02396640341016127,0.1087004517273455
-8.333237242891723,0.014591502865313489,0.014808227211234383,0.13041428816867517
-8.326579309338289,0.017873699940501135,0.01273348625876599,0.21042201019789766
-8.314677597617504,0.01687344895493531,0.014121895018886447,0.17527234532048525
-8.308055792943097,0.012957044859471278,0.01343982671550581,0.2055473824098902
-8.302733433272946,-0.004578499294264008,0.019699296103178388,0.12464553091747005
-8.294696106099888,0.006706980774569199,0.01893228006433803,0.15497932476406245
-8.289208202726405,0.004185334924413439,0.018582125972708887,0.12858486251794543
-8.283438010571803,0.00607277735924999,0.011035730069917286,0.18971214468931646
-8.276953847690658,0.012312871772119515,0.015586875399942784,0.12583838534997963
-8.27333757934527,0.0070790961743235755,0.016813427377671403,0.12951459983844496
-8.261840751726234,0.0025217558285192242,0.01946067540551111,0.1566319665934815
-8.259041323644635,-0.0012279397036366183,0.020476270117692773,0.09111460018217474
-8.25349953887573,-0.0005661090167268532,0.01329326150434594,0.11580463286476181
-8.24154963154781,-0.002966301683619656,0.016878665375398175,0.1383877953048103
-8.215866074422761,0.011612044309980182,0.019532563983789476,0.15950962766160812
-8.213402152915453,0.021315912149422984,0.024115521657207505,0.12475200257035557
-8.204503671274969,0.014673293031293628,0.033482673538917485,0.08413569453920305
-8.19160711906868,0.004192493259691299,0.019504664027525237,0.1853237648100941
-8.19115290532247,0.01418242273255364,0.024183217479668204,0.11988583444720492
-8.182218141543212,0.014592270724129434,0.013947541069301354,0.07025736075647147
-8.165985835379132,0.013251349708642708,0.029562775750036324,0.0883240499789077
-8.160182958821283,0.01169137952363749,0.021917788809308773,0.08890323013200344
-8.154914505003536,0.009312845673656932,0.018654107179164908,0.08988164161812835
-8.151217006192786,0.007994611132638647,0.027185734686156638,0.10603999484061093
-8.145871836526597,0.011518981222318044,0.02016625651895093,0.10690049375179635
-8.137529399135678,0.006920429807913022,0.020760226217902713,0.0955326426498469
-8.133841943123867,0.0026961239424765243,0.02247728170835014,0.126663736526684
-8.131880048396008,0.011877816607874585,0.024870030327149677,0.13152369590155388
-8.120816419434105,-0.003094107876404004,0.018789463374616042,0.15204824535664072
-8.113324271773811,0.013405667205827499,0.028750398215420383,0.0970608146625171
-8.111251394100503,0.012930403685200804,0.029522942808892002,0.09386815889286428
-8.109624785895857,0.0049839721921138575,0.02107106784978539,0.14670458148152662
-8.105375691175881,0.009750513458613263,0.02612907382823588,0.10155836258933226
-8.100174293485173,0.0072084901785022795,0.024205748006970607,0.08697774632608805
-8.093459379802264,0.012235393604694717,0.029728384467989123,0.08084827951046868
-8.090041336456144,0.011256832161416886,0.028073996928053634,0.07398168851656277
-8.080765662244644,-0.0005934221394683955,0.02495132909336404,0.07082141404664759
-8.079106375792657,0.011575990587879652,0.03500137495083959,0.06590344368437846
-8.073519507001258,0.008800745749282914,0.036664473842974124,0.0684260496598536
-8.066057776142497,-0.0009819045366392986,0.01810464302916128,0.09600702254717625
-8.064998166466987,0.013852636125191845,0.025957151487763626,0.055154974313482805
-8.06044713266464,0.0035691337807132015,0.02387029512116726,0.07611398318328236
-8.056388415103129,0.010112912517194907,0.0262056483372988,0.06539999538477816
-8.046660719324338,0.00938745796310841,0.038347102337604765,0.051603903390183725
-8.040941948334565,0.005916246794047917,0.03449695363994147,0.05718061694064024
-8.035224325848562,0.003408767328103598,0.031648692284629694,0.07081504291624996
-8.034298858345588,0.006329276076211,0.02725485369435725,0.06913741798317112
-8.022644073242546,0.006192490019813243,0.030710384042479333,0.06754475508325113
-8.011005431080783,0.0011752447372235316,0.033668982157123446,0.07520866427325198
-7.9993267938525,0.006791021291644948,0.019505537699944054,0.11760469479849076
-7.990483187710376,0.008831628867783537,0.0371411777090498,0.08489104381804564
-7.977029944839387,0.006390669456515617,0.03460014818417829,0.0888230020312567
-7.975510137041719,0.008398045818142226,0.03619746196399968,0.07801109589081785
-7.966091326080685,0.012103008489977512,0.03293407129850961,0.09444256349704896
-7.9435663830804994,0.01729487839388537,0.022444472996241763,0.13431430963484395
-7.923950767875489,0.006583618930272408,0.017596089562731395,0.1579348419680828
-7.91957147216903,0.019397123874290125,0.009770338772085024,0.19061565616101453
-7.913830470113745,0.003303293881693658,0.01787491434346914,0.15827837862660557
-7.902844993382235,0.00441973568694208,0.011981748796970549,0.19066103064220857
-7.890247997774242,0.029231277727813927,0.010134621063331304,0.074481495228716
-7.881296103541473,0.033075870032806064,0.010356130063751252,0.055315132225254
-7.873410330853894,0.03381476531946896,0.009482380303040043,0.05497067135054896
-7.861835982962026,0.02144570369047722,0.010173112193581128,0.10151400129961544
-7.8491433856435275,0.02413945120615316,0.006955218962432964,0.10842874232934145
-7.84385919111481,0.014387048092154447,0.011821321276788553,0.09791995623375475
-7.835265696835823,0.0317980575146495,0.010057201419007967,0.05934850961455691
-7.825681352956099,0.02795241708400918,0.009915418582028736,0.07348684582656699
-7.817046938089255,0.010704887362779634,0.013797341627136283,0.10671902248412231
-7.804507026712408,-0.0002521343612299994,0.015413943376269335,0.17950776733241644
-7.79746453720875,0.01625896953102683,0.009783159461235293,0.10301292096933863
-7.788854862517224,-0.00560343585548847,0.01624780717006466,0.19386194806018497
-7.787752054510842,0.01211351189564486,0.012726653121843226,0.09771762752417787
-7.764337809014934,-0.01009467542886842,0.015185103538009514,0.21790944069756094
-7.757214402553733,-0.009417770163740215,0.016475342342287334,0.19536069503818104
-7.7553489435889205,-0.012228631664008621,0.017944783341343744,0.2111670848689444
-7.739083687866523,-0.009333785415087233,0.017538865260892284,0.20559199533061123
-7.737067310895815,0.006332174515270355,0.01535130121359056,0.15165074486982802
-7.730491219605974,0.01655039175848532,0.01408894071522915,0.11326339935487699
-7.723575151743261,0.008843413460729588,0.015272731595723022,0.12679709959131927
-7.719394068221013,0.009358622405650436,0.01641548112809143,0.11528762374962567
-7.713121835471134,0.011127171730446576,0.01412128605613421,0.12030011081861221
-7.709960427666585,0.031868366326441425,0.01428333385203062,0.05599028359678123
-7.7003306490645915,0.00984443402518987,0.015943499115612225,0.12223833825194753
-7.697653238872779,0.008481596935222137,0.016784322777346115,0.114002823000908
-7.694330717094204,0.0033755833644884448,0.01464716493851053,0.14099666373906028
-7.693279392297659,0.020009994451322573,0.014961641676166385,0.060561971687288094
-7.68267022774765,0.007379414790413215,0.017340020059116345,0.10110572689870814
-7.676623846432606,0.008170418757438276,0.016963846052574755,0.10932838826408461
-7.673447343576139,0.005078771468882051,0.01911074763302653,0.09647820753828132
-7.666183661774316,0.0019894625758018914,0.01858585867363449,0.11334130277956919
-7.662896825585382,0.01030298108336414,0.01856379876294915,0.09485610514335333
-7.659018487072344,0.006548522606839982,0.015285231583454725,0.12643530645979315
-7.649133466957761,0.009594265670760847,0.018812302728925385,0.09513535958201094
-7.637419857725576,-0.0042420551467359105,0.02084754115231446,0.09284866475380509
-7.634576863628541,0.005870689808745157,0.016208525067559078,0.11444576400546252
-7.626685725198848,-0.0026129360769729442,0.014052453983234351,0.11410477337498767
-7.612019990516035,0.0014113848892925718,0.010762566235049694,0.1282220340987511
-7.596327434032001,-0.005628725456667855,0.012125272611254687,0.12293732251001654
-7.588699218189193,-0.01894948575333294,0.009554088782070482,0.12842189627236106
-7.578370612573184,-0.019216671597651613,0.010124407209799055,0.1482169424985465
-7.569402029321165,-0.019376323293807278,0.00727732259173668,0.13056433291232114
-7.56178984656596,-0.009621390891522788,0.013792932013682365,0.11128270514778017
-7.558101444452781,-0.014442188019652288,0.013806821129516214,0.1198566059090602
-7.55036297188441,-0.017252390401510123,0.011153057676135196,0.12757444230984796
-7.545416506581625,-0.01266018407983748,0.01960373873891017,0.10884795524131606
-7.536627762206122,-0.020776535894918385,0.01947983695661152,0.1378826216872584
-7.524296844734812,-0.02095252571408624,0.016542649415629544,0.1789690233762061
-7.507347173556465,-0.02051789924810321,0.01801077540069457,0.16979863500940554
-7.503190928419222,-0.021500185649978992,0.004019708109434147,0.17183644872522502
-7.48610862174333,-0.010262133032599983,0.011744215289862473,0.08049066762293103
-7.482653186084993,-0.022067388665261093,0.007398659274565667,0.154945145955091
-7.472888654416527,-0.017329386051410406,0.009433932640872101,0.11250316800087873
-7.442661082622826,-0.03320032973150699,0.018423002846628535,0.08518814828715306
-7.433213679596127,-0.042641951584049965,-0.0009719282234881513,0.1645707085280857
-7.425085955849768,-0.043604638915256344,0.0038520045293621613,0.14471161839464114
-7.419042899678804,-0.03898622909799983,0.005203786820197226,0.1258602818124221
-7.411809034748561,-0.02003384746730721,0.01346139108085611,0.08620695588891501
-7.405737410421413,-0.04634039340864477,0.005953302003375659,0.13192059463034764
-7.40245595023007,-0.050051552339084794,-0.003870816246941801,0.1524231986611117
-7.393979466559029,-0.04270559255469662,0.001712505433961429,0.159046262454485
-7.392186950740922,-0.033110107139310244,0.01111136143179399,0.09860658913658593
-7.380836625880251,-0.039990069651667876,-0.004582593603540467,0.17330113791824142
-7.371155621890236,-0.03027413479176588,0.0003244555996381062,0.1513361954442788
-7.369637993265403,-0.017643789813310308,0.007478458973966654,0.11605399854333479
-7.350568243307521,-0.013426457388137447,0.008242036524166394,0.11006651203949354
