MO_Energy_eV,Cl-Hg,Cl-Se,Hg-Se
-8.037124504401328,0.007778594432079729,-0.0003272780357455195,-0.006000569814393253
-8.034695876371982,0.011257458028674646,1.9580819249738795e-06,-0.00895747495695993
-8.03038768396857,0.020379166589248095,0.0005667064739831839,-0.0008149436472488831
-8.022387039360176,0.024697988192711864,0.000333904802639517,-0.005136144075501795
-8.018093694440656,0.02617184174804425,9.953260932915864e-05,-0.007547128705132934
-8.004026783664427,0.01277949943243361,-0.0008520442579852647,-0.009227487000195761
-7.987497285300114,0.02547938350446066,0.000738277243841158,-0.012851438944205375
-7.9807033994883545,0.01909544451132607,0.0003002718563462412,0.0023379505336351258
-7.974668694614871,0.011828062032477639,0.0009633711602235876,-0.015243427645640078
-7.951745926435954,0.02200025630881093,-0.0010712837901856302,-0.020221915204773674
-7.945671087500093,0.02446170376828023,-0.0024143561441201935,-0.0035819395123913756
-7.9393769025760905,0.024679053847094665,0.00038115408254130195,-0.009541573388860719
-7.93125128148378,0.018334704813984973,-0.00012398521902852967,-0.008663150388128111
-7.929566089796724,0.0161779638718294,-0.0044725883549860505,0.003100221447998501
-7.921875353884845,0.02651680250750154,-0.00026134405642901196,-0.049614704969825375
-7.913119239939439,0.022322734064520067,-0.0006291251402605301,-0.03952187555399682
-7.903944661175466,0.020579504954254584,-0.00043365491355812233,-0.02926542677928183
-7.90143926921244,0.0187411779508492,-0.0005563239494411298,-0.035233864359576796
-7.896640558879483,0.02672696915392868,-0.0005534083598718141,-0.009366290500652234
-7.890020953687315,0.01830755204803572,-0.0006924205440316747,-0.01079839993942794
-7.8764665519077335,0.020701648371855563,-0.0011582542204322073,-0.02461763414778735
-7.872295051426876,0.006487543976024415,-0.0015001132441249923,-0.0044344676357347835
-7.86836720628318,0.015942513274424922,-8.32396161015757e-05,-0.10860812228908463
-7.856171886173247,0.0248958865328751,-0.0009709337793200165,-0.010692662823048269
-7.851223133644339,0.027474303490348132,-0.0014566110422676848,-0.005561856131470936
-7.845525501728489,0.02396138291190055,-0.0008541144680937055,-0.020575897307338824
-7.841063898446094,0.011836309080347702,-0.00019212102688792438,-0.07994552549377823
-7.824044441060391,0.022437606064561258,-0.0016270073392567843,-0.010864235567972304
-7.822053384784831,0.01899081698320613,-0.0015965863184412702,-0.06253383174667916
-7.816696667558797,0.01784176619390086,-0.0008413405948037726,-0.027137988247742578
-7.8096865266161375,0.016914876829370686,-0.0010763600344756833,-0.012862830924430453
-7.806344563244715,0.023013902070398315,-0.0016981053718986402,-0.018024961757586264
-7.795586601809723,0.02176847808260553,-0.0010013252509290655,-0.01276329957882623
-7.7927285933483,0.021409482990237882,-0.0012002055844939304,-0.013899002086106307
-7.790384263103741,0.01808773920358668,-3.931098994515046e-05,-0.011328432158458555
-7.783639696374863,0.017428782812604043,-0.00029975753090525996,-0.01904808448150744
-7.77308288724805,0.023653777973057795,-0.0017564161167767768,-0.023301389452088123
-7.7633243286769815,0.023478278214945122,-0.0005473022506587336,-0.011467722744094778
-7.760302631586256,0.02638412504731173,-0.0012657762624888593,0.00256237772396844
-7.759301802258336,0.018725869126968823,-0.00042357260039850884,-0.026425251919246558
-7.753325741291783,0.024173050239570733,-0.0004099231813890566,-0.0021839776992219834
-7.750739274547587,0.017656681107907215,-0.0004236557931538888,-0.0009155002481943167
-7.747481201580449,0.008294130067660785,0.0010499146109017561,-0.01284311263478818
-7.746306282951404,0.016347742348888455,-6.698230962762849e-05,-0.00872549046694837
-7.736913964866827,0.0133261348341357,-0.00012385503105886625,-0.00937509150677779
-7.731459706461425,0.020615333570570295,-0.00015028700273660611,-0.014416978899103343
-7.724152706999167,0.011761258042920211,0.00018161772673092838,-9.876893973798276e-05
-7.7164715413376594,0.013723621542028452,-0.00035643021067005375,-0.0026922538218942665
-7.712709870627889,0.01571526133411522,-0.0006326052679350207,-0.007932959158896104
-7.705760616901348,0.01180202484714499,-0.0013543856876066123,-0.014866419299720419
-7.699713627576909,0.01374696717392663,-0.0010145233024061763,-0.003007369878848558
-7.693505307932236,0.024211899920069953,-0.0009919596518942427,-0.004322034792386443
-7.675935034584409,0.01656103611884066,-0.001324643187295301,0.0010644215127839614
-7.67309745599816,0.01468551682660559,-0.00027124657905456113,0.00031160937459216254
-7.669128269113941,0.01160522179908302,8.498330416178943e-05,-0.0017628611515894408
-7.655252771338724,0.005647677898029292,0.0008649332638368751,-0.004984464550189887
-7.646049982347693,0.009401840946824606,-0.0002620619138488837,-0.005394824812270076
-7.64353471473469,0.015064916692656308,-0.0009173254568113115,-0.004220506506759932
-7.638180697881262,0.02151807411460319,-0.0013084731912860004,-0.002596142855544043
-7.637950756774452,0.009838595964296176,0.00026310617286301333,-0.007534257912259881
-7.630830072169729,0.011582149325365094,-0.000619011186421353,-0.0003689668973811046
-7.621742501947301,0.010567234213740905,8.182241672586274e-05,-0.0022094162755633483
-7.618187324563402,0.016825929489902674,-0.0010389851689940523,0.0016934869619145247
-7.615545444846222,0.01675226773615754,-0.0003859952342744515,-0.0010558414710050755
-7.612774691026551,0.014944680298593017,-0.00026028074623582156,0.0014419905373490116
-7.6043376255950745,0.01808973546056704,-0.0009478438414736092,-0.0011207959972787127
-7.602998655884859,0.01645570757201693,-0.001380024554081584,0.0030876963783259023
-7.592779569678664,0.012378765256651754,-0.00010441329525722177,0.0015240237711922177
-7.590969612333588,0.01880617143329023,-0.001810544819147482,3.835287452194847e-05
-7.587687553760416,0.013049245477672144,-0.0007327203234842153,0.002625929609357987
-7.583734375044655,0.013703662654479531,-0.00029509429064631195,-0.0019357060762327542
-7.58061857768613,0.006958228233611683,0.00031891416975113654,0.0029000535125647017
-7.578689490221628,0.012101506469728638,-0.0004907102986241912,-0.0022985274759949833
-7.572148316257597,0.015349000408735476,-0.0005691108683756116,-0.0005373795595426193
-7.568043067891346,0.016689070958873665,-0.0007541769514862015,-0.0012009848103513858
-7.562176466534086,0.017803565717185468,-0.0012815314603200787,-0.0024668059643757506
-7.561832560891384,0.009157330991744811,-9.697751339607129e-05,-0.0025584369781123987
-7.552795838050079,0.006321926156724988,-0.00018816054441331566,-0.0024150435585758205
-7.550923799653671,0.01927053279029904,-0.0006190027435117796,-0.0016704506995465637
-7.545484988776465,0.010486439178146392,-9.281019265840915e-05,-0.0017738327762645988
-7.53830132804662,0.012569229929077035,0.00015157144034243897,0.0017919597468860956
-7.536686511395552,0.004665740502483697,0.0005708480660394081,-0.0033387103163311717
-7.53019715989286,0.008147216088589747,-1.8269763147414075e-05,-0.00461580605625858
-7.526421218654753,0.014108698734770542,-0.00043601316474096806,0.0021119986165584344
-7.523135000335909,0.012463931695214642,-0.00030099247346891764,0.0019349976268295353
-7.516492050053866,0.01118812848362814,-0.0004384460906170317,-0.00019110598622317057
-7.512417405214335,0.012027056536671436,-0.0006371155645735015,0.003985186715500189
-7.503720305811146,0.007111253169591212,-0.00035616706696515787,0.0015483916004963394
-7.500069670865985,0.007876047427417767,0.0002722135447164271,0.0025076021006873507
-7.495721212923431,0.010203079002504936,-0.00030213882058734463,0.007809965154785752
-7.491512810964186,0.006140223350140787,-4.595397343853692e-05,0.004407393978552034
-7.4908666237851,0.008016231676613408,-0.0002973813193502376,0.003899289904729732
-7.479907820754754,0.012668396266901005,-0.0005776306501186049,0.0034204098549367994
-7.476059743050775,0.0038086139902516517,0.0006667223793952061,0.005271544212778913
-7.474388693328832,0.0064398353907576525,0.0002449194613175018,0.005162845383414224
-7.470451749685014,0.0016069965807323984,0.0012428417509926502,0.004108569375750446
-7.465272071423324,0.008884802995556641,-0.000312708199295812,0.00736970532084582
-7.461597804721801,0.005338059449525954,0.0001265790223989254,0.0056341636076412
-7.456643313468276,0.009674800594717743,-8.832976506163985e-05,0.0030934771149922586
-7.454363418931603,0.0003491573376055317,0.0010037914682149017,0.006530101724814957
-7.4500693017047075,0.007006137898568723,-0.00010031120687879369,0.0038484820404498525
-7.448437163053079,0.012193182157120825,-0.0012284515923732683,0.003930133285820794
-7.443551470531482,0.008234533310567112,0.0002290203080796312,0.0006738843791067855
-7.439335308937229,0.004235234505199573,0.0005486388008951329,0.008910395594366101
-7.433966948549959,0.00320505087357457,0.0008755343206964641,0.007821860191922008
-7.429849642189207,-0.0007509517932854267,0.000900493707752028,0.009212252380176558
-7.427442927445472,0.008139672987169624,0.0004712699033990796,0.003656020350049204
-7.422423037747118,0.002958242620760209,0.0009025988886679531,0.0031031511481088583
-7.4174711755546685,0.00376155181837354,0.0010401944369589475,0.005719131664110872
-7.41476436948966,0.0026718923991253586,0.001074347468293239,0.0064576970513971444
-7.411744490496247,0.006252528577988485,0.000331397806202446,0.0036775247122010604
-7.4052516094554885,0.004977449233534221,0.0006968615832558073,0.007448361415986678
-7.404426097351412,0.006060290048524163,0.0001887523088229731,0.005208230642563942
-7.401199918533866,0.0009253013362879235,0.00149010079335096,0.003336433507856747
-7.398148683717734,0.012594376626989406,0.00026985387173745866,0.0019568734714348213
-7.393846203287539,0.0014497625626652985,0.0016775877527523768,0.0035313491580347646
-7.390973604773046,0.012973893134379256,0.00012465009071425191,0.002047508660377833
-7.390353339306478,0.0013743919662286238,0.0007080254873072302,-0.002372742294775845
-7.382682507851532,0.00326110533299412,0.0006783834054519525,-0.014989249342448774
-7.3759602378126425,0.0019988144372074306,0.0009716712328834553,0.00552443054646206
-7.372290980156341,0.0006924982982622975,0.0014129441243139053,0.008824359119499624
-7.366185444721512,0.002800242827361334,0.0003723400417073253,0.001776194593218812
-7.362235015620315,0.000919336912435565,0.0009206948436404401,0.005168097204987335
-7.359557287622418,0.004417684930940391,0.0004598057499916007,0.005119213323162859
-7.355166158450201,0.0003709396247674169,0.0014763335794325807,0.007299738130586363
-7.350323963213716,0.0016550590050817854,0.00043144195586024075,-0.0024877707849656505
-7.344163923239355,-0.00047764794901778167,0.0006883336429825547,0.003314783867316214
-7.336025536478751,0.00012757859932480727,0.0006055824995902174,0.005607187212794918
-7.335788142470403,0.0025859264366665962,0.0005109372939830459,-0.016543777789560222
-7.330600447324774,0.0022233830424974346,0.000747199175516779,-0.03928167652226653
-7.329643165745649,-0.007299218888152348,0.002285876464020098,0.005510076396012972
-7.322882173459548,0.0013519575310482058,0.001034783428842114,-0.007810092940834285
-7.321780341576362,-0.0008937785047420245,0.0012100955767467983,-0.0008630591789141691
-7.321085966834272,-0.005354199531141012,0.0023230182208112617,0.005370151298195322
-7.315750479312747,-0.00010991971088768128,0.000829282855326159,0.005215942387878238
-7.312863655104295,0.0008531840348857692,0.00043568138302639743,0.0051744414082109695
-7.303830369165592,-0.004201732295823574,0.0014502516193226672,-0.008190118394275225
-7.300052567491263,-0.0005967103206252592,0.0012377067135781123,-0.00553817743544005
-7.294131642797216,-0.0025573578177725447,0.001269395580990104,-0.01982577820795078
-7.291564084421835,-2.5864457590509993e-05,0.0006976839279318142,-0.004643818784126024
-7.289256547872429,-0.007941517007897199,0.0024471213394434486,-0.024574858377940947
-7.287744860230487,-0.004376636106683605,0.0017065358016473894,0.004663342494849042
-7.281415493033047,-0.0017537895113175076,0.0014246091232221357,0.004043636172755199
-7.278970752012417,-0.0004642749010642188,0.0005117845905043667,-0.017851308632693505
-7.274608310848996,-0.0017552015083791516,0.0004273455930519262,0.0036003818801366256
-7.269707101234681,-0.0042238451361173435,0.001529762633498099,0.0071201877726783415
-7.258357219810681,-0.0009730655757863646,0.0009402927038741701,-0.0042560568865789095
-7.252783219131575,-0.002330976381968348,0.001187084423880688,-0.0015236212136106385
-7.245846495224123,-0.001764207188322026,0.0009959333334110543,0.009493433875452938
-7.239189709505664,-0.006482221697412974,0.0016065325761133531,0.0010503626218314821
-7.234087808950221,-0.0041187450399405665,0.0015884071836183066,0.006337446115888274
-7.228607191156416,-0.005474146646473125,0.0012871021140315473,0.0020913096563367883
-7.227222995133205,-0.0029717286420408618,0.0010464375692631972,0.0018994036673732702
-7.2196757276260675,-0.0032911437794833315,0.0010380642481001843,0.004640825311658947
-7.217256423161148,-0.0071196490426660725,0.0017770459805986905,0.00788887216365702
-7.210957661516095,-0.004499648846759168,0.001273738599162441,0.007716385724776271
-7.210107412182428,-0.005627785849027769,0.001661333653348737,0.00968159616305913
-7.19965031346452,-0.006850057069738599,0.001814947313446262,0.008959296324685647
-7.194060145955811,-0.002427406683974398,0.0008815237254352582,0.0014612394367753314
-7.193414103667164,-0.007068483918969219,0.0019245115967268533,0.00956857651581736
-7.186848520442491,-0.006166191870430246,0.0015569398755372814,-0.002748457888227882
-7.181365412825589,-0.0033547521264985923,0.0010642002652685304,0.007056786404352444
-7.174086329243515,-0.007501584797335425,0.0014094238881485026,0.0025113708555572246
-7.169190766193721,-0.008086973066122783,0.0018376262311979813,0.003983678388894208
-7.166926532699185,-0.008271305679443822,0.0019461180705567535,0.001204035676435981
-7.164953534446572,-0.006059788970167384,0.0012971779073005002,0.005917309677654635
-7.159304697264262,-0.006993325888018285,0.0015272994371416792,0.01119460201544184
-7.156139635624719,-0.00796660190928573,0.0017101070885270026,0.0033462968056942456
-7.153011132205459,-0.0077313321340223,0.001701753826442763,0.005145937522152602
-7.149206532217895,-0.011956112264288608,0.0024953472529889616,0.0058908975502295425
-7.146900258711595,-0.0054110634163966045,0.001328058327772191,0.011227106971271638
-7.14286906727906,-0.012161690028445431,0.0023047587463920125,0.00645666055199812
-7.13278442394641,-0.013639710507193951,0.002754016665394056,0.0027142326697604784
-7.129172145285878,-0.007054415796594557,0.0019071417382149928,0.008838315560626244
-7.123016218370827,-0.008422206777396813,0.0014837479702396884,0.008901557632050557
-7.117638546806933,-0.005570513644528216,0.0016790946178327866,0.010732758186100104
-7.114116293084413,-0.014066958503119452,0.0029135550880657925,0.004264623424036952
-7.110049650614651,-0.014250871380187595,0.0025798443531575756,0.005676416947830839
-7.105930430317526,-0.008138916596539097,0.002059503966426543,0.008272444662982312
-7.0984622757445175,-0.014701295768615242,0.0030622413203075143,0.002623771960193819
-7.095211238427594,-0.01144851593825039,0.002743146895910929,0.00914040183444381
-7.08965338265316,-0.01188797708471229,0.0029807286867537613,0.0028418157735979016
-7.088195829628638,-0.01384410739515331,0.002511694930754196,0.006031715800050031
-7.080021153109198,-0.0199157223414405,0.003749767124865067,-0.004291615444591832
-7.074052041085342,-0.01847720018526498,0.003254919830428284,0.0061159640363588254
-7.067979082917342,-0.011278998615161866,0.00267489277375714,0.007667786788075507
-7.0670231499928935,-0.011037136754211557,0.0026419780551629416,0.004814871417862265
-7.06027439148382,-0.017886526791593707,0.004025640408611733,0.0033463145428018733
-7.056407921699601,-0.01392515292932756,0.0028293951442478938,0.0059914192634418165
-7.053877663426097,-0.01763978846003455,0.0035000475518488015,0.0056252464584999485
-7.044658344572648,-0.016741227758451542,0.003648418329732236,0.007552110882071672
-7.040198361660365,-0.01517835632934929,0.0032015616364756312,0.005947103442989648
-7.037736196285413,-0.01872612110745924,0.0043043918656216805,0.0034946195275004925
-7.031647322045075,-0.018168086572575726,0.00416316182745362,0.0034705501626500724
-7.029882892018767,-0.016219108727042804,0.0038424672880602475,0.00423623643287897
-7.028688152743449,-0.021351608978893283,0.0037867561381981214,0.00604995573768715
-7.021031255329241,-0.013048750704113118,0.003259867108649251,0.00703082638204201
-7.0158287734295435,-0.016976312537915966,0.0036659214449187086,0.0065119104250945525
-7.012413989505044,-0.017817942143924192,0.003514601336384953,0.0061242798391210876
-7.011102635179292,-0.019619580490235877,0.0040104959685820256,0.004684276975778764
-7.006466286690702,-0.01021252471454577,0.0024757269884285327,0.006027286290805909
-7.0023769718508415,-0.01841549360870409,0.003898644540955689,0.004103378212956434
-7.000813565792255,-0.009836840189400816,0.0028547983989544315,0.010709059578411985
-6.994171474988768,-0.013920750090120422,0.003103784407101187,0.004449763904410005
-6.984592483381747,-0.01574453308957388,0.0034344733583031367,0.007531988421755384
-6.983248423147606,-0.013533398454049704,0.0034149150486740315,0.005659440700180982
-6.975046033128783,-0.012223538800036427,0.0033962434719035026,0.008578286087535355
-6.9710744586968785,-0.012500401873572403,0.002796147413655907,0.008677090006158978
-6.965598198732082,-0.013371811228363659,0.0031715224629899653,0.0056508625046605525
-6.961318017064786,-0.01404251699275595,0.0035704618551009528,0.006233560948357618
-6.958947274109935,-0.012959062085188421,0.003409314035578049,0.0068509647847031195
-6.954373447565904,-0.01675119390863601,0.00393647041359585,0.003933198708445933
-6.951894031450497,-0.016049379314299738,0.003623085777186058,0.006537335221480767
-6.951451775536858,-0.013823718893075224,0.0037768001353191195,0.006757552538799608
-6.944988025310103,-0.00966670693990496,0.0033161544762208106,0.008253733054100907
-6.943908739084752,-0.012342149440112127,0.003169618259994895,0.0061922408566113755
-6.938188575466058,-0.012601672525413615,0.0035246417791829853,0.006828169037950666
-6.932345205056919,-0.012581439735882388,0.0029199774080268946,0.005344194707064206
-6.929078013629924,-0.012756048233924386,0.002956119175532987,0.010292898174445321
-6.9244782034516135,-0.013512777396123598,0.0038265465984097633,0.007371336969231426
-6.923455528704553,-0.012017649516171328,0.002511565880441744,0.0069525264071898085
-6.916259686882007,-0.014532842455309255,0.0034425822849431494,0.004829762040915774
-6.914391037017018,-0.016909180531483554,0.0033970899116749025,0.00363234456192414
-6.913453220084808,-0.01132472770351329,0.0031635922057247053,0.006278767615944358
-6.9094182952280985,-0.015271380238510306,0.003907225208698311,0.006008032953400355
-6.898754772134247,-0.011144256412385766,0.0026765734760208467,0.009966059594817868
-6.896925245387826,-0.012908632487393303,0.0030265656835015043,0.006753675446365022
-6.895573469496924,-0.010894052073761583,0.0029183068064164005,0.008556516988770524
-6.892765356777489,-0.013401204356747133,0.0035699663009338876,0.006248976748300645
-6.887211617130678,-0.011407598952935393,0.00314359335766267,0.007044758754949332
-6.883431870410215,-0.018289523373410516,0.004058386164987493,0.004684735648208007
-6.876320051682742,-0.018334885080931358,0.00398191225326426,0.00028951341774647465
-6.871546562525416,-0.014770471365382882,0.0040278914945903925,0.004173620220699403
-6.869875967652921,-0.013448181009736474,0.0033183777156338672,0.007291378959985883
-6.865940831274257,-0.012567642983815564,0.004144870047769033,0.004267584329765829
-6.861264333681225,-0.013820603592061045,0.0031721695289708726,0.006330916387988218
-6.85795770199887,-0.013577735844843963,0.003155757151397672,0.008032920343618632
-6.853511403353586,-0.018470013688533505,0.0033720965971880098,0.0072905969581112725
-6.843336791428811,-0.015307975372427628,0.00382929914288052,0.008229407415501837
-6.840438691347533,-0.012480959041347365,0.003495524224846587,0.005184297012672345
-6.832255046152887,-0.01497180788090265,0.0037537765222977375,0.004228615289995614
-6.8306697872131235,-0.016119541318691002,0.003477440701487374,0.004104586389185103
-6.82398624581093,-0.015129067201650876,0.00360920075506417,0.007002714247271896
-6.8189994723798035,-0.0163265700901894,0.003494060338055781,0.008562996688087424
-6.8141093015343595,-0.013659486709011228,0.0030802969942082194,0.005118717026583309
-6.812738936233117,-0.017726281216618286,0.003532024686355032,0.0017176645513603682
-6.803537361349267,-0.01759916430148318,0.003771228621588909,0.004203605313602331
-6.799605583132694,-0.012110043143358017,0.00278156430929415,0.0064984202054159355
-6.793072862651296,-0.014192108651222429,0.003718164071085179,0.004078166575927949
-6.789186735956205,-0.015492257348472198,0.0034616812096598527,0.006093975398780733
-6.7859361634110265,-0.013924057459735661,0.0028987605473049095,0.004530515994633015
-6.784006788701898,-0.014534298699006845,0.0031247531549951856,0.006504678672977989
-6.770551773025208,-0.01509540996193035,0.003091784375100901,0.004902290868306741
-6.768834902172526,-0.014114413650292692,0.002479186483989143,0.0021111204341129355
-6.763744486494269,-0.015609870123513704,0.003140743589401338,0.005239401202924683
-6.763180750186712,-0.017255164624345475,0.0037739320492906157,0.003971973144272045
-6.7575861683766805,-0.015638937408036725,0.003257520546708765,0.004852572696465052
-6.753967069732251,-0.015103857063701076,0.003731297784114064,0.006354303934529878
-6.7472801143995165,-0.018698707272840304,0.0035268592055624653,0.003595609798099684
-6.7468009813498195,-0.02072788851878471,0.0040075941159149605,0.0027721356779929194
-6.743462476087599,-0.015443228530761422,0.0035245303738134265,0.0081073304051549
-6.739106079328636,-0.017184737748180277,0.0034342246854520333,0.004202350134463837
-6.734714585417583,-0.016436111051719667,0.003474124477102265,0.0015289729790080647
-6.731848677477951,-0.015708169197459664,0.0037367954615537668,0.004323894624654376
-6.727665844663763,-0.01675903042234244,0.003555986385031651,0.007136856319186469
-6.720470728766601,-0.01598705006625957,0.003605687773204722,0.004828369948917975
-6.7148674846849286,-0.01746351361694513,0.004180096571294646,0.007093594008932955
-6.711977607283871,-0.013503289042835119,0.0028770301527305544,0.006050319198324209
-6.708325920329329,-0.015008655081679438,0.0031119838119580377,0.006412835211190612
-6.703020137530839,-0.017772985582626806,0.003547922411861985,-0.0007327142644866397
-6.7010585923490185,-0.020535030111373843,0.0034912243835976443,-0.0006317117521519536
-6.69840078320545,-0.012799362979966963,0.003027105594342794,0.003934919049980472
-6.695261873139087,-0.014792677832064649,0.0032004859242692543,0.005954229123711889
-6.687051439236872,-0.01799777192446732,0.0035219653691639474,-0.0002316191047679944
-6.6815533673450735,-0.01765108231143192,0.0034571991369608383,0.00018097142010769973
-6.674456545266255,-0.01642985995094554,0.0037727674273153517,4.901725338408887e-05
-6.672950967954387,-0.015018289891707972,0.0033548111022057058,0.0027190852033263818
-6.6697219738677065,-0.016314659279803648,0.0033538756291231066,0.002053974419546475
-6.665917683193339,-0.014745430645897704,0.00369496843865598,0.002849165651868961
-6.6589903869075275,-0.017830356728241546,0.0033807202879692997,0.005015979806504475
-6.6504894775125925,-0.015519966246886722,0.0033655931289233105,0.0012195329105425415
-6.6448212401871105,-0.016457147076696148,0.003113798332720407,0.0036699083721567767
-6.643443861863001,-0.01658604612970764,0.0033066603438146797,-0.0006961884522884131
-6.637724483200304,-0.013146099058580935,0.0028697414261770284,0.006735622860920517
-6.6304908905405595,-0.01692946734373127,0.003213539018837618,0.0028203743728364055
-6.627941749903068,-0.018039358252122134,0.0031947369506020087,0.0018072384105353508
-6.626423625802928,-0.015861660133881624,0.0033022545132704714,0.0020611454155711156
-6.617680437527522,-0.014369400623011036,0.003314234914238671,0.0030590751745693903
-6.613659091628944,-0.01484567446339106,0.0031129411827158777,0.0017369055285338002
-6.612080337739011,-0.02010217808042634,0.0038365168096632977,-0.0032469906639391263
-6.60950757235087,-0.02017039431073312,0.0038281184474165627,0.0025475487805981627
-6.605572327186805,-0.014917462308959914,0.0027863269818350586,0.0016867976151944204
-6.599495372266422,-0.01682097280720443,0.0034753568045257097,-0.0014495961944818896
-6.590224993184108,-0.014443324840535074,0.0028789557348127097,0.0007052933394308012
-6.589127491048443,-0.018099974328094275,0.003426889651435797,0.0008974595066883684
-6.584799181662327,-0.01635566447270101,0.0031093257602511394,0.0013270523899511905
-6.576570731643839,-0.014492343308495597,0.0029054686402385163,0.004771644672947341
-6.5750285340622785,-0.01629609691655752,0.0032942118464337963,0.0023515616585489136
-6.567375307945503,-0.016746464365126383,0.0034134871805508293,0.0012607672844006153
-6.563082205246604,-0.014874050940212807,0.0029805358143883023,-0.0029188822816936413
-6.55509931402172,-0.017363102400203077,0.003476823414994782,-0.0007791018795897482
-6.553512950532277,-0.014044940504929672,0.0026879085596496015,-0.00045328380412858286
-6.547892962656786,-0.014087539223947952,0.0027159089619520596,-0.0019909348201822314
-6.545482375496091,-0.019394614831317786,0.003439872598337846,0.0026977978128600185
-6.538650762786156,-0.014428919475018693,0.0032573039347811796,0.002100108646773239
-6.532284394344808,-0.018706005212740292,0.003814292237695294,-0.0021871815393293683
-6.5290129678117514,-0.01579056877289057,0.003767796371537448,0.0012866648766062176
-6.523547482811417,-0.01907817961175215,0.003979942044941502,0.0014721215031599784
-6.519644679279492,-0.01737660659683816,0.0033240869255551564,-0.001972687167003545
-6.5104116254808595,-0.01298163491114383,0.002453024204177904,-0.0008078158726438362
-6.504462463554601,-0.014638485896380374,0.0029557682777137137,-0.0028550063647633946
-6.501710504861224,-0.01888130818649402,0.0039581013168979605,-0.0034250736238603838
-6.497249683439612,-0.009827476066161259,0.0017797226690436333,0.004502614472202913
-6.493813512479644,-0.013076911052966681,0.0030119983200800953,-0.0009620359000280072
-6.492106903950686,-0.01339494476712477,0.0024562184479009056,-0.002746749318434818
