Energy_eV,Cl,Hg,Se
-8.04500000000002,73.35367670367026,89.41475490077262,105.22472168714893
-8.035000000000021,75.45653744660135,91.87063764879814,107.80805727182941
-8.02500000000002,77.41613290172968,94.17810995873293,110.24088636195793
-8.015000000000022,79.24739363334042,96.35304438415375,112.54375995030472
-8.00500000000002,80.97033822110271,98.41730347477275,114.74357379622464
-7.995000000000021,82.60835992746705,100.39655837732735,116.87090121210652
-7.985000000000022,84.18641373137442,102.31800384126834,118.95723607152581
-7.975000000000022,85.7292709545957,104.20818844451126,121.03241609314608
-7.965000000000022,87.25998490081687,106.09114794250135,123.12245946598684
-7.955000000000022,88.79866800394743,107.98697389762614,125.24797948702383
-7.9450000000000225,90.36162699288953,109.91087904476954,127.4232536859167
-7.935000000000023,91.96084763431031,111.87274777022986,129.65593108995415
-7.925000000000023,93.60377491997917,113.87709753659615,131.94727976936886
-7.915000000000023,95.29330640349917,115.9233358415973,134.29282028116478
-7.905000000000023,97.0279104519357,118.00618388490463,136.6831679243952
-7.8950000000000236,98.80179758861878,120.11615355137057,139.10492012547348
-7.885000000000024,100.60510736525562,122.24000390296274,141.5414701355643
-7.875000000000024,102.42411704281305,124.36115759575279,143.97369386431006
-7.865000000000024,104.24152134181047,126.46011402243764,146.3805284585266
-7.855000000000024,106.03686407677225,128.51494148296797,148.73952337684895
-7.845000000000025,107.78721400637114,130.50195422278327,151.0274832945631
-7.835000000000025,109.46816379218976,132.39667478863424,153.22132780801724
-7.825000000000025,111.05519240845804,134.17514641175367,155.29926256319175
-7.815000000000025,112.5253725008839,135.81559857120627,157.24229411447945
-7.8050000000000255,113.8593341703037,137.30039136878378,159.03603699574185
-7.795000000000026,115.04332741808253,138.61808444324595,160.67267135942618
-7.785000000000026,116.07116986272646,139.76540891046693,162.15283046566338
-7.775000000000026,116.945835832142,140.74888016890628,163.48714577874608
-7.765000000000026,117.68044571986516,141.58578571578192,164.69716615390715
-7.7550000000000265,118.29845384722002,142.3043202228788,165.8154030969681
-7.745000000000027,118.83290659665629,142.9427182559637,166.88433528260774
-7.735000000000027,119.32474228948902,143.54734476112463,167.95432356096967
-7.725000000000027,119.82021760019066,144.1698307316108,169.08052700405386
-7.715000000000027,120.36765682968385,144.86346861726554,170.3190511219734
-7.705000000000028,121.01381414667361,145.6791903610063,171.72267979678026
