Energy_eV,Cd,Cl,S
-5.805000000000068,24.848021896628882,33.53370468894147,236.7815693317542
-5.795000000000068,24.500410730212792,32.83160584385361,234.52387118474235
-5.7850000000000685,24.1563810662429,32.14403686517603,232.31450360635208
-5.775000000000069,23.817083378868453,31.473687014110375,230.15906520197214
-5.765000000000069,23.48359663690147,30.822914429649856,228.06109331947397
-5.755000000000069,23.15674158484744,30.193501172838264,226.02039231100028
-5.745000000000069,22.836922311304303,29.586454198377634,224.03175506890807
-5.73500000000007,22.524011662623057,29.00187091222287,222.0842125115366
-5.72500000000007,22.217290815695378,28.438880889303437,220.1608822670192
-5.71500000000007,21.91544697095207,27.89566689004319,218.23941694179487
-5.70500000000007,21.61662654397739,27.36955972367419,216.2929837779567
-5.6950000000000705,21.31853532891191,26.857193985600084,214.29165057223764
-5.685000000000071,21.018572661171437,26.354706280459038,212.20401493058677
-5.675000000000071,20.71398414616396,25.857954892147536,209.9988996135089
-5.665000000000071,20.402017230196204,25.36274015029828,207.6469464197208
-5.655000000000071,20.080065598697967,24.865007642223787,205.12197149549107
-5.6450000000000715,19.745791619548783,24.361021187954705,202.40198980997582
-5.635000000000072,19.39722013295822,23.84749814256813,199.46986767265722
-5.625000000000072,19.032801093518685,23.321705082574255,196.31361121550927
-5.615000000000072,18.65144224604679,22.78151640271433,192.9263386116565
-5.605000000000072,18.252515708098244,22.22544124493133,189.30600975919342
-5.595000000000073,17.835843833474502,21.652625343436657,185.45499751736148
-5.585000000000073,17.401670088996834,21.06283401406118,181.37958055001525
-5.575000000000073,16.950620135976447,20.45642113336901,177.0894228801084
-5.565000000000073,16.48365722318875,19.83428715961515,172.59708410408507
-5.555000000000073,16.002034737482845,19.197827623979222,167.91758169486963
-5.545000000000074,15.507247619347432,18.54887247929861,163.06800694593716
-5.535000000000074,15.000983512827704,17.88961640696045,158.0671814695797
-5.525000000000074,14.485074033758572,17.22254058111779,152.9353327927737
-5.515000000000074,13.961446358951585,16.550327224237503,147.69376522009983
-5.5050000000000745,13.432075362415782,15.875769233795218,142.36450467644744
-5.495000000000075,12.898936654641645,15.201677924175854,136.96990237388076
-5.485000000000075,12.363961057780731,14.530792335068018,131.53219071086772
-5.475000000000075,11.828991264402768,13.865693586047247,126.07299500055072
-5.465000000000075,11.295741707843325,13.208727520403592,120.61281588925243
-5.455000000000076,10.765763047942958,12.561938566013177,115.17050909907135
-5.445000000000076,10.240413140983822,11.927017521197252,109.76280049817164
-5.435000000000076,9.720836846244689,11.305265932001316,104.40388400353883
-5.425000000000076,9.207957383546857,10.69757980963626,99.10515545563547
-5.415000000000076,8.70248200902134,10.104455452468002,93.8751351423926
-5.405000000000077,8.204924331925445,9.526019810112022,88.7196231574166
-5.395000000000077,7.715644523357601,8.962086883122897,83.64211424295826
-5.385000000000077,7.234906950192054,8.412239914856233,78.64447265240626
-5.375000000000077,6.762952532996579,7.875936607739049,73.72783510124906
-5.3650000000000775,6.300080652165778,7.352631512250349,68.89367499284052
-5.355000000000078,5.846733103569642,6.84190653035378,64.14492896946997
-5.345000000000078,5.403570874550686,6.343597723615062,59.48706303474541
-5.335000000000078,4.971533779583844,5.8579049279154765,54.928945027291874
-5.325000000000078,4.551873549724132,5.385470561793656,50.48339653970307
-5.3150000000000786,4.146152911813183,4.927415768331245,46.16732157270422
-5.305000000000079,3.7562064006060525,4.485325648161761,42.00134966100937
-5.295000000000079,3.38406277972468,4.061180497136275,38.00898361387515
-5.285000000000079,3.031833492093049,3.6572360420802443,34.215299972615085
-5.275000000000079,2.7015759064692157,3.2758618610647474,30.645306194543704
-5.26500000000008,2.3951436607019607,2.91935260307181,27.322104763376704
-5.25500000000008,2.114038605264429,2.589730485234173,24.26504433847832
-5.24500000000008,1.8592793787143234,2.288559251783531,21.488047227033288
-5.23500000000008,1.6313003848425536,2.0167890397377484,18.998289203293204
-5.2250000000000805,1.4298920200146714,1.7746484739775241,16.795373339554722
-5.215000000000081,1.2541887747020828,1.5615952080739584,14.87108821317576
-5.205000000000081,1.10270683391886,1.3763297093807958,13.209778996967254
-5.195000000000081,0.9734276513919919,1.2168701982932861,11.789295231434474
-5.185000000000081,0.863919303779929,1.0806801754027557,10.582419472612814
-5.1750000000000815,0.7714837979957214,0.9648347052225603,9.55863363921579
-5.165000000000082,0.6933163106041123,0.866208176858229,8.6860501191857
-5.155000000000082,0.6266617889477183,0.7816649680465161,7.933325486971707
-5.145000000000082,0.5689554272673666,0.7082353366131495,7.27138624364899
-5.135000000000082,0.5179360298336564,0.6432617018458587,6.674825880238719
-5.125000000000083,0.47172480258335514,0.5845047714577957,6.122876124390451
-5.115000000000083,0.4288661843192647,0.5302040789724943,5.599906327530844
-5.105000000000083,0.3883314133921705,0.479092728803457,5.095456882672185
-5.095000000000083,0.34948913978559976,0.4303708546155435,4.60385901272584
-5.0850000000000835,0.31205015098986477,0.3836459635686432,4.123529137595883
-5.075000000000084,0.27599494381081424,0.33885063684375316,3.656048049134521
-5.065000000000084,0.24149336932598658,0.2961488729314993,3.2051421579289947
-5.055000000000084,0.2088249896954099,0.2558417894408245,2.7756770714822814
-5.045000000000084,0.17830732872321733,0.21828170622443804,2.372755399450809
-5.0350000000000845,0.15023717304203293,0.18380119292095826,2.000984792929898
-5.025000000000085,0.12484781956307545,0.15266089593597237,1.6639531111510115
-5.015000000000085,0.10228298013948431,0.12501725913133624,1.3639193583568237
-5.005000000000085,0.08258619831736538,0.10090893941398717,1.1017049678682418
-4.995000000000085,0.0657032709289133,0.08025900485201687,0.8767523290446905
-4.985000000000086,0.051494368949707985,0.06288898109322151,0.6873071064441376
-4.975000000000086,0.03975229922324849,0.04854046343404765,0.5306776784091285
-4.965000000000086,0.030223554565984214,0.036900232563534544,0.4035278053379646
-4.955000000000086,0.022629335500305825,0.02762544432212927,0.30216574365048626
-4.945000000000086,0.01668444890531346,0.020366331415313608,0.22280256725712488
-4.935000000000087,0.012112762948488818,0.0147847923428094,0.16176267756017895
-4.925000000000087,0.008658615753688799,0.010568116267870431,0.11563895204190977
-4.915000000000087,0.0060941645603987335,0.007437811729609653,0.08139273980125757
-4.905000000000087,0.004223086321649508,0.005154026424625239,0.05640448124989407
-4.8950000000000875,0.002881295312094842,0.0035163584009555607,0.038484051132090295
-4.885000000000088,0.0019354474965932026,0.0023619886613697283,0.02585125396797952
-4.875000000000088,0.0012799883039676491,0.0015620514902644957,0.017096679799928752
-4.865000000000088,0.0008334083594912313,0.0010170483775795518,0.011131864606240898
-4.855000000000088,0.0005342371012231229,0.0006519486527024458,0.007135878011166304
-4.845000000000089,0.0003371571125371172,0.0004114415881677502,0.004503480156235089
-4.835000000000089,0.0002094840406797122,0.0002556371996753597,0.002798136169842816
