Energy_eV,Cl,Te,Zn
-8.995000000000001,16.173377202629354,71.56225483088532,101.34786093282126
-8.985,17.127503256584966,75.3043243631391,106.58727385794936
-8.975000000000001,17.98721653064188,78.55416633005429,111.12213657227156
-8.965,18.741615220166874,81.27215385459783,114.89744221029532
-8.955000000000002,19.383303961119964,83.4368751946592,117.88412478386803
-8.945,19.908568227108635,85.04525026269253,120.07913364853248
-8.935000000000002,20.317388900486872,86.11179737491842,121.50430394597655
-8.925,20.613309122876963,86.66716735334822,122.2041963565377
-8.915000000000003,20.803170352952982,86.75608371822128,122.24310855654103
-8.905000000000001,20.896737477405708,86.43483330656932,121.70146662228342
-8.895000000000003,20.90623440122971,85.76844624490147,120.67179476426448
-8.885000000000002,20.84581227535811,84.82769332920404,119.25444445589653
-8.875000000000004,20.730972684173786,83.68601720946226,117.55324618242685
-8.865000000000002,20.577967764193737,82.41650423874816,115.67123293697215
-8.855000000000004,20.40319826365455,81.08899722665892,113.70657533347072
-8.845000000000002,20.222628885666836,79.76744462049953,111.74886216086256
-8.835000000000004,20.05123793589562,78.50757673055925,109.87585408776678
-8.825000000000003,19.902515602197674,77.35499224479429,108.15082846096433
-8.815000000000005,19.788022627933593,76.34372679005446,106.62061705612432
-8.805000000000003,19.717019296247482,75.49535913972457,105.3144152371974
-8.795000000000005,19.69617400743762,74.81869046023067,104.24341108599953
-8.785000000000004,19.729361472191147,74.31000921453294,103.40124891105447
-8.775000000000006,19.81756234449915,73.95393080990323,102.76530600785159
-8.765000000000004,19.958878138511235,73.7247783567286,102.29872727756249
-8.755000000000006,20.148676253765824,73.58844990498602,101.95313110017896
-8.745000000000005,20.379878445601378,73.50469836937518,101.67187233810373
-8.735000000000007,20.643400874785307,73.4297325665965,101.3937241840131
-8.725000000000005,20.92874425417751,73.31903072599943,101.0568189961586
-8.715000000000007,21.224718732222986,73.13024122929042,100.60266880169601
-8.705000000000005,21.52027116892368,72.82602976813628,99.9800692516309
-8.695000000000007,21.805364485258426,72.37671926892696,99.14867826559463
-8.685000000000006,22.071842624591664,71.76256155509826,98.08205550321138
-8.675000000000008,22.314203455545833,70.97548118049247,96.76995507796559
-8.665000000000006,22.530198514828605,70.02014553468834,95.21968555023268
-8.655000000000008,22.72118487643542,68.91424373234307,93.45639117656198
-8.645000000000007,22.892171416784688,67.68790089363478,91.52216766926644
-8.635000000000009,23.0515285480866,66.38221296178813,89.4740026558612
-8.625000000000007,23.210364732942637,65.0469565092337,87.38062092625204
-8.615000000000009,23.381610985358588,63.73760208359995,85.31840988368094
-8.605000000000008,23.57889135521546,62.5118308132006,83.36669168404865
-8.59500000000001,23.815287990378717,61.42581363400056,81.6026846129167
-8.585000000000008,24.102129058828446,60.53055225806547,80.09654688009988
-8.57500000000001,24.447932979960374,59.868593939210854,78.90691254737399
-8.565000000000008,24.857631164095437,59.47141378545684,78.07730619646077
-8.55500000000001,25.33216402709116,59.35770778178958,77.6337588081107
-8.545000000000009,25.868503935780428,59.53275966090176,77.58384555217239
-8.53500000000001,26.46010854254156,59.98894205291741,77.91723502273649
-8.52500000000001,27.09775487208179,60.70729716956592,78.60769144632448
-8.515000000000011,27.770655549316558,61.66002733466743,79.61632228658206
-8.50500000000001,28.46772060548051,62.81362475324831,80.89573073828859
-8.495000000000012,29.178807147710064,64.1322961992685,82.39463260347605
-8.48500000000001,29.895798559954745,65.58130255961865,84.06244399321528
-8.475000000000012,30.61337582875724,67.1298420595098,85.85334936561696
-8.46500000000001,31.329384018002518,68.75316077777767,87.72942120755471
-8.455000000000013,32.044751889472124,70.43366995893058,89.66247829215874
-8.445000000000011,32.76298487573907,72.16097598148477,91.63452649779236
-8.435000000000013,33.48931239210187,73.93087016988699,93.63680589278468
