Energy_eV,Cl,Se,Zn
-5.615000000000072,7.955977686528728,153.9348046479955,191.38868802012132
-5.605000000000072,7.672529444518024,152.37049147876905,189.31397201677083
-5.595000000000073,7.3924838003298445,150.74124802286408,187.16379369868838
-5.585000000000073,7.115484060419291,149.02621748458057,184.91285935178465
-5.575000000000073,6.84134754819091,147.20542187364663,182.53689777159633
-5.565000000000073,6.570103795590741,145.26107820801803,180.01427107344654
-5.555000000000073,6.302013435179198,143.17879791507642,177.32744929985702
-5.545000000000074,6.0375640578335945,140.94855699161758,174.46420860566093
-5.535000000000074,5.777442219018121,138.565349458499,171.41844324342335
-5.525000000000074,5.522483728205713,136.02946959757827,168.19052217560395
-5.515000000000074,5.273606956507018,133.34640556392094,164.78716713292
-5.5050000000000745,5.031735841686441,130.5263642788323,161.2208753685622
-5.495000000000075,4.797720363587979,127.58348135265004,157.5089525962741
-5.485000000000075,4.572262434848244,124.53479705986229,153.6722557337883
-5.475000000000075,4.355854444915365,121.39909778009859,149.73376817787067
-5.465000000000075,4.148736247425804,118.19573042942017,145.7171406433342
-5.455000000000076,3.9508743957777805,114.94349481496076,141.64532756586803
-5.445000000000076,3.7619651494295065,111.65970610935511,137.53943338982276
-5.435000000000076,3.581460442650877,108.35949824542716,133.41785659442417
-5.425000000000076,3.4086138616659283,105.05541127873009,129.29578493113112
-5.415000000000076,3.242541914933003,101.75727458927224,125.18505670863692
-5.405000000000077,3.082294656015305,98.47236649541077,121.09436417738536
-5.395000000000077,2.9269291216888256,95.20580277085834,117.02974027532731
-5.385000000000077,2.7755791072160685,91.96108469788365,112.99524292290201
-5.375000000000077,2.627515477319599,88.74072397626148,108.99373455792804
-5.3650000000000775,2.4821924048725066,85.54685837984748,105.02765032199923
-5.355000000000078,2.3392764890384443,82.3817786996456,101.09965646300847
-5.345000000000078,2.1986574476834857,79.24830324572103,97.21311986631066
-5.335000000000078,2.060440812959218,76.1499589665067,93.37233765057043
-5.325000000000078,1.924924606284233,73.09095526844825,89.58250899504647
-5.3150000000000786,1.7925631880984039,70.07596463987997,85.84946582461497
-5.305000000000079,1.6639222788905568,67.10974991828955,82.17921065515594
-5.295000000000079,1.5396294991250634,64.1966985326427,78.57733519499146
-5.285000000000079,1.4203246992560756,61.34033697425689,75.04840938517623
-5.275000000000079,1.3066139122193863,58.5429026210534,71.59543565481441
-5.26500000000008,1.1990300509805145,55.805044357122696,68.21945665893938
-5.25500000000008,1.0980025929723787,53.12570870591909,64.9193872672866
-5.24500000000008,1.003837536031461,50.50224592389484,61.69211486172413
-5.23500000000008,0.9167079568553107,47.930743041405584,58.53287888874749
-5.2250000000000805,0.8366546164292001,45.40656122705425,55.43590472249722
-5.215000000000081,0.7635952865531225,42.925026540575686,52.395232346343946
-5.205000000000081,0.6973408576432963,40.48219965040242,49.40565138670292
-5.195000000000081,0.6376158655563361,38.07563462182408,46.463634500977825
-5.185000000000081,0.5840808754455139,35.70503188026643,43.56815404343755
-5.1750000000000815,0.5363542072309189,33.37269723579209,40.721273991542006
-5.165000000000082,0.49403078894659647,31.08373730506138,37.92843030375548
-5.155000000000082,0.4566964661924581,28.84595011261639,35.19834632583445
-5.145000000000082,0.42393683264658666,26.669404945144517,32.54257190355099
-5.135000000000082,0.3953404997509488,24.56574336011077,29.97468039863648
-5.125000000000083,0.37049758718957226,22.54726867155555,27.50920092642763
-5.115000000000083,0.34899496853489115,20.625919357230117,25.160397914239812
-5.105000000000083,0.3304103311384872,18.812238541726483,22.941031470905706
-5.095000000000083,0.31430731393017736,17.114454350150744,20.861236705882693
-5.0850000000000835,0.30023382401408,15.537773769519305,18.92764698296787
-5.075000000000084,0.2877251133959601,14.083967104364945,17.142856643441807
-5.065000000000084,0.2763123921933738,12.75128456287968,15.505276912098811
-5.055000000000084,0.2655367876548576,11.534705869584682,14.009390306195845
-5.045000000000084,0.2549674852109767,10.426483753246067,12.64636069625679
-5.0350000000000845,0.2442220703321481,9.416908273745126,11.404914943365355
-5.025000000000085,0.232986566673914,8.495195803088961,10.272383347191612
-5.015000000000085,0.22103252674816504,7.65039692679687,9.235773554543089
-5.005000000000085,0.2082288009629764,6.872222313185769,8.282757128497687
-4.995000000000085,0.19454624478543042,6.15170325680559,7.40246806475557
-4.985000000000086,0.18005451700685512,5.481630825512365,6.586044308006434
-4.975000000000086,0.16491112922488899,4.856749784736761,5.826881394047999
-4.965000000000086,0.14934386885758721,4.273715772194693,5.12060579961903
-4.955000000000086,0.13362849131104582,3.7308519969532044,4.464808947237122
-4.945000000000086,0.11806405631839659,3.227761595301958,3.858606910334107
-4.935000000000087,0.1029484182423486,2.7648618111915217,3.302103367739489
-4.925000000000087,0.08855617817024088,2.342906200172511,2.795833967256305
-4.915000000000087,0.07512092672598528,1.9625524324141266,2.340260513715073
-4.905000000000087,0.06282294703809724,1.6240184593564213,1.9353661866112561
-4.8950000000000875,0.05178281999587302,1.3268518419611839,1.5803819011325995
-4.885000000000088,0.04206068735239964,1.0698189422728732,1.2736525525029156
-4.875000000000088,0.03366036964378441,0.8509049901616086,1.012633258841736
-4.865000000000088,0.026537160333503867,0.667404478842127,0.7939919191923939
-4.855000000000088,0.020607944279094088,0.5160747031856473,0.6137863962734368
-4.845000000000089,0.01576230408687544,0.3933234387831362,0.4676823327337704
-4.835000000000089,0.011873444144958183,0.29540398369026827,0.35118010711173253
-4.825000000000089,0.008808027245914923,0.21859584686914046,0.25982531937992526
