MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-8.990803122687963,0.00536785539437751,0.025686902063652078,-0.012537800284063637
-8.987646105465695,-0.0008228741646745655,0.01188605081511244,0.018278283952631046
-8.959133615231046,0.003257352754597446,0.021557642306296212,-0.019707001339304576
-8.93728819234605,-0.0046309537916449485,0.017546760150654622,-0.0008564691561393944
-8.907194073273828,0.003495474427856918,0.020964608542309072,-0.02411984077590603
-8.902374275146206,-0.0029503730813993357,0.01420816814527317,0.0077626122247831265
-8.861933102875984,0.0009411997905477788,0.026320716879662837,-0.004095522708833421
-8.825837593872205,0.0009774103281835792,-0.003715255095282835,0.011290084284323909
-8.819549088548039,-0.00017444595610089595,0.013738502390418725,0.003869958224577392
-8.80712172129045,-0.0071366074097803985,0.014137872458659327,-0.0004352948352405901
-8.801835698698953,-0.004883265093754484,0.004526268293958118,-0.02972392394874123
-8.795044736748668,-0.006422895230751251,0.007220094370651337,-0.02525389373685457
-8.7790958343732,-0.002222366581864225,0.02702218961254781,0.003582927813747418
-8.760829253659598,-0.0031417188357983615,0.0032184064836830485,-0.04650614846325763
-8.752504199776187,-0.00022679512280541808,0.005661973071821354,-0.021253711462513616
-8.732928760202498,0.0015157856252849663,0.0006520152190426519,0.017590692966902296
-8.691077668154048,-0.005368809636664551,0.021072179123789964,-0.0013862029321478216
-8.685758787988519,-0.004672342416809436,0.015723439356141698,-0.003479940317273502
-8.667284326640518,-0.002393307682680861,0.01708846638009516,0.018750985841677423
-8.6460043029303,-0.003628363548829795,0.008391950630522164,-0.004402371626711037
-8.579181975690767,-0.0007674974814482558,0.023036379763268142,-0.00542115756233185
-8.566435798723475,-0.002745810480570502,0.005585492350072883,-0.015846160218947206
-8.55912368140426,0.001255496245532229,0.008579356538186492,0.016933245250718425
-8.547847276825847,0.002635910988604671,-0.005492149133461881,0.011166490372812232
-8.52552635959522,0.003912763581028753,0.017989915339218253,0.005981148768254212
-8.46298519554258,0.006773208850810917,-0.0035666384662465093,0.02398901595537627
-8.449779684263603,0.003840930975003223,-0.0033200656111485143,0.019122846394556314
-8.395981026290823,0.003736782935753782,-0.0008864485467681765,0.01837566146001614
-8.388083101785288,-0.00039959578899581333,0.005131442344648339,0.01074050441396426
-8.374783529814332,0.004553508517407847,0.013078025078526304,0.021298546385970923
-8.37211225360339,0.004808739063651174,0.016051725749643496,0.02123952850113445
-8.366984242387032,0.0037181657197926667,0.016541592077720088,0.013207211642962138
-8.33863725714914,0.010617314417991918,0.01385412114842764,0.021297977185633653
-8.332835420843104,0.008830141052623065,0.002833136582710161,0.022950317042188487
-8.329602565729061,0.002884427019731551,-0.007766782658935428,-0.05197413707860423
-8.314892656035548,0.008920972396411679,0.0028213316386570893,0.02863045412739323
-8.306672795173785,0.006870175093617735,0.009139342104978116,0.02134421966488878
-8.284227506879013,0.006302303791361495,0.008252833616264341,0.031380608734207914
-8.278916579965072,0.007910674319389452,0.0069401088074097185,0.02035113513552456
-8.253077055815504,0.0035681894226333166,0.004378681675512067,0.003784426108841839
-8.241592264535843,0.003911726758989352,0.00560727049679814,0.003164439245042925
-8.233697140029854,0.007779061015887247,0.008008655427995448,0.0035445087993728128
-8.226633400140704,0.0023096649114100424,0.010635685089491677,0.016332975920366435
-8.207559662562579,0.010077085133008517,-0.012996269516512641,0.015449529415089985
-8.20082124719555,0.011949279126863407,-0.012729432584195661,0.018684672394401268
-8.194814913986939,0.012138647592433093,-0.012614176543324888,0.021542464619283653
-8.16818427679955,0.01315038701651677,-0.006851296837257497,0.018664741892250324
-8.135255463722611,0.009380062480971705,-0.005211580273274892,0.013260093329339011
-8.11806220964363,0.010539904887084546,0.030827118732875945,-0.005849704555734419
-8.093832697864096,0.00409289002216829,-0.0052857234533322875,0.02038901849742413
-8.08906139772449,0.006214372453504,0.008121724812919827,0.024462977722654992
-8.064148947914967,0.00866241063296341,0.027223391340674273,-0.017349456233087195
-8.020269473960298,0.011975166748339332,-0.01058007163830691,0.015186032286833316
-8.010133939567861,0.006635456595114794,0.006367524862303145,0.007191066790851078
-7.939062193102269,0.004266220947123478,0.01280480379114067,0.018144137859832793
-7.9363711666030685,0.004114034493982494,0.011143683079468744,0.020370546058105298
-7.92011119956564,0.012564532409500444,-0.021902621322272206,0.021379999654387985
-7.904193134724685,0.009939809110848548,-0.006598031065477398,0.022135045692449055
-7.8973447571204085,0.007604605678954713,0.0035954921663698507,0.01327549367977447
-7.895012689760935,0.008683177708274913,0.0035227000880034727,0.03157328957419683
-7.885850818162338,0.005541842141456423,-0.010913247560817265,-0.005546216597865517
-7.8691520826065675,0.010990441486331702,-0.0030099907772209037,0.025009400513535177
-7.866713426076885,0.008979894661704499,-0.008812436169905912,0.009621948738148482
-7.852707984477182,0.011007871541782307,-0.0011301262989049012,0.023999934590451834
-7.8486100972654125,0.003220094148644017,-0.0039012967035586647,0.00801211107711729
-7.8440404546398526,0.006553888663521304,-0.00500239187934154,0.038943365928108334
-7.827629795144247,0.005851091638593174,-0.017480640394084118,0.041357500908873794
-7.791950440217086,0.004150371846718235,-0.00359895046000915,-0.010121540720096672
-7.7867807781937906,0.004233556135754699,-0.0010856993985381852,0.01260733803237591
-7.780493480896916,0.006927540214624654,-0.0023797369379542173,-0.0015490066387055907
-7.747769519413239,0.008933961102507436,-0.01623926015034564,0.03315898917014586
-7.732130646094292,0.004844343574883862,-0.01596530482632603,0.024177996845075617
-7.728177862402455,0.004135605347961195,-0.007399242121828808,0.01660929805650218
-7.725334338498315,0.008831193121335928,-0.015326481738182863,0.02815225579226347
-7.6808604951914905,0.006136347247474702,0.0025334569044974326,0.02241537062809792
-7.6477550925950615,0.004950458010881183,-0.0017533939431058029,0.019721472996663863
-7.635338396147567,0.005402538096438442,-0.007307810383547957,0.03006976724962324
-7.632429071491636,0.0048136925920794875,-0.0050994900380519495,0.023267113118110815
-7.624712518129039,0.0028268318326820766,-0.006314903184121182,0.048315392304902394
-7.591757754419721,0.005852594316386237,-0.0031032818391033144,0.02103338190190288
-7.585719199355789,0.0016818684657286483,-0.0014780844706727837,0.03356957788757686
-7.574239477572038,0.0037207978524683143,-0.010106033207629503,0.03131886999653558
-7.558698958609481,0.007602617274108861,-0.005012150560025834,0.03566684675923679
-7.540663746142967,0.005742874957636754,-0.00955241093350573,0.04746236486549343
-7.523126225623799,0.005678165038603569,0.0013738616042419797,0.037932335716880705
-7.517742935093176,0.003546167101489923,-0.0075979689782903126,0.029862703549289497
-7.487667548353907,0.007918214623055107,0.011830302066645162,0.041438568052503115
-7.479233830206966,0.003832954529301386,-0.0022335630056335406,0.020473876936982237
-7.469323864585832,0.0047189985004037335,0.003302352498017264,0.04151972001912786
-7.458384683443831,0.002875411091642808,-0.0042470157978862855,0.015036586341015228
-7.403694195859835,0.003831793663391884,-0.005604331008144768,0.03651466802034635
-7.39691296680209,0.004183968471493348,-0.00038385219660219694,0.029181124852285283
-7.381396872215683,0.005001169989414379,-0.00039023050692406694,0.04232754468927498
-7.3742353001869585,0.006481119586758837,-0.0012418949809691541,0.03369436207595964
-7.337566606077245,0.003777387433328028,-0.009036576798746396,0.04235734665124959
-7.3256992591098244,0.0070287494602426425,-0.009326290321483749,0.028024817351725295
-7.3101533220656485,0.004315219428724924,-0.013307388271288639,0.03076610091606147
-7.302912679311641,0.0046352093478185565,-0.008646028872673623,-0.0008585005853365002
-7.280902573435495,0.005127422733317309,-0.007047096625889306,0.034525346608389476
-7.262142901531561,0.004818201275316397,-0.006829349062360777,0.020714312040668124
-7.2479113955521655,0.0018486738923677753,-0.0007140907856898168,0.03654375191238634
-7.224915223966703,0.00233429092192659,-0.0014939983076949746,0.04203603875080055
-7.154378400883219,0.0037426377513073493,-0.005404508390467225,0.04468868021545537
-7.142207025881732,0.014702898956342655,-0.05217080059139464,0.02568977147578781
-7.115521241443539,0.011389529857980269,-0.04200763643613051,0.034311546503462624
-7.108995693378195,0.007719297880086433,-0.01857593341441422,0.0350027205747284
-7.088943663215541,0.004888168998437373,-0.005476082919180293,0.045328868569565924
-7.066026966643256,0.0025634581216714314,0.001438501966920444,0.04316432998053767
-7.042400777384651,0.0025841806769591946,-0.002563688973301413,0.04809587262780964
-7.032551751084667,0.0013366550804943798,-0.006956792384840334,0.046992951975348966
-7.0265641159283385,0.002117486253488425,-5.550891831467042e-05,0.04309749864212222
-7.014321873498574,0.002680294391582956,-0.007908805741118186,0.04919693324927045
-7.0119233079563905,0.004008250606707731,-0.007405074024708595,0.047120586807741956
-6.99078490389493,0.0011576248304937837,-0.0014539807993213163,0.05548190064148736
-6.986459512366275,0.0014301585679705325,-0.0011363578161848761,0.052265833312444866
-6.950015517625495,0.006045538218184891,-0.004969153408300866,0.02807296714853197
-6.9370633849189565,0.005296186388881971,-0.005953769327086163,0.03573937339441232
-6.934362380722723,0.005395423560658527,-0.008033460858681564,0.037285251875505396
-6.920146401926429,0.006007386991193114,-0.009773063174561714,0.04196460315178508
-6.901912891245601,0.0018263520007654496,-5.76339515629209e-05,0.046690882033201785
-6.885764178870158,0.006224219360037832,-0.008950474965068107,0.0423206359441057
-6.870632716848111,0.003701763963028928,-0.002670410522409841,0.04763983499207697
-6.848722915902501,0.006187793281693081,0.009763196915127349,0.005433337923215698
-6.83788178053137,0.003231116690189457,0.013849500022552556,0.03539086515979329
-6.8363527030945965,0.0038338959740636803,0.008894786890854219,0.03280686980975794
-6.823659104665815,0.004126060760603366,0.00608832595034375,0.04039537477296323
