Energy_eV,Cl,Hg,S
-7.245000000000037,3.1686423760131928,16.463587223981264,26.611837161833872
-7.235000000000038,3.323486142011116,16.49981509092381,26.766378955816382
-7.225000000000038,3.5608530111932235,16.804613307598153,27.364553187905052
-7.215000000000038,3.8830126949076478,17.362458706337154,28.38749697355623
-7.205000000000038,4.291067155077041,18.15098523121209,29.80505328076602
-7.1950000000000385,4.784731609151883,19.14191930112747,31.577013538594667
-7.185000000000039,5.362074025700162,20.302218839743404,33.65466378044649
-7.175000000000039,6.019223390945349,21.595324050083704,35.98250162441945
-7.165000000000039,6.750069799756336,22.98243519491952,38.5000105455352
-7.155000000000039,7.545992492245957,24.423750722657143,41.143413142073925
-7.1450000000000395,8.395662900128347,25.879624038965677,43.84736849543361
-7.13500000000004,9.284975982633686,27.31162384054624,46.54662059189751
-7.12500000000004,10.197162294557478,28.683505676793928,49.177635450200654
-7.11500000000004,11.113123788892002,29.9621164943346,51.680276307417756
-7.10500000000004,12.01201798121998,31.118256238589574,53.999554747176994
-7.095000000000041,12.872088964943233,32.1275104063993,56.08746148481576
-7.085000000000041,13.671712588561576,32.97104670124288,57.90482912073617
-7.075000000000041,14.390590919457692,33.63634202444935,59.42312033900574
-7.065000000000041,15.01100273325034,34.11777906127795,60.62598132722724
-7.0550000000000415,15.518997024074267,34.41703142476581,61.51036468147242
-7.045000000000042,15.905409448531817,34.5431487279192,62.087019710045226
-7.035000000000042,16.166589596470654,34.51226209738479,62.380177363536994
-7.025000000000042,16.304750230787345,34.34685757576226,62.426322314965844
-7.015000000000042,16.327885940084947,34.07460720982411,62.27203949558295
-7.0050000000000425,16.24925356849136,33.726799775313005,61.971033999596685
-6.995000000000043,16.086454301766572,33.33646704467857,61.58053478518424
-6.985000000000043,15.860200738094827,32.93634824412817,61.157385695002986
-6.975000000000043,15.592885475563225,32.55686648095431,60.75418556234922
-6.965000000000043,15.307086069677641,32.224300291013606,60.4158511200181
-6.955000000000044,15.024142362371904,31.959318362992914,60.176937935947954
-6.945000000000044,14.762926590712452,31.77600731592093,60.05996979275129
-6.935000000000044,14.538897377391448,31.681466430274078,60.07490768152003
-6.925000000000044,14.363490706949452,31.67597776596444,60.21975351741762
-6.9150000000000444,14.243860358097658,31.753694986835853,60.48215110095006
-6.905000000000045,14.182942976496337,31.903739080676644,60.84173715439009
-6.895000000000045,14.179793908823358,32.111551748305416,61.27292364736038
-6.885000000000045,14.23012209085159,32.360342089751235,61.74776759701494
-6.875000000000045,14.3269465036297,32.6324700807253,62.238606781600566
-6.8650000000000455,14.461301717421117,32.910638240007756,62.72020258977602
-6.855000000000046,14.622933000282899,33.17880494456415,63.17122205411869
-6.845000000000046,14.800938736024722,33.42278149789863,63.57499438821338
-6.835000000000046,14.984335840912863,33.63052253023843,63.91957730182944
-6.825000000000046,15.16253955111071,33.79215895936645,64.1972517306932
-6.815000000000047,15.325760554330957,33.899850002684715,64.40362143818561
-6.805000000000047,15.465329363484434,33.94754356264272,64.53652237550824
-6.795000000000047,15.573960514311292,33.93073309873121,64.5949466574058
-6.785000000000047,15.645968696636103,33.846286149206676,64.5781620826813
-6.775000000000047,15.677446580663046,33.69239841912888,64.48516689591997
-6.765000000000048,15.666410972096587,33.468701603396624,64.31456799148731
-6.755000000000048,15.612920714705291,33.17652636736027,64.0649152936924
-6.745000000000048,15.519166716990643,32.81929699133188,63.735470539045394
-6.735000000000048,15.389531578429814,32.40301314579857,63.3273387024976
-6.7250000000000485,15.230613430371587,31.936758472639603,62.84484747119565
-6.715000000000049,15.051205836902271,31.433166001536563,62.29702672787324
-6.705000000000049,14.862223246006259,30.908767528613314,61.699018269199065
-6.695000000000049,14.676560124391903,30.3841582851666,61.07323838310963
-6.685000000000049,14.508872241209284,29.883919562949675,60.45012463541464
-6.67500000000005,14.375271147479895,29.436259959885298,59.868324527428825
-6.66500000000005,14.292927918449314,29.072359369689657,59.37422710682353
-6.65500000000005,14.279589341385117,28.82542673797893,59.02079632133139
-6.64500000000005,14.353018048039957,28.729510174732695,58.86573157065829
-6.63500000000005,14.53037631453012,28.81812302998978,58.96904914065438
-6.625000000000051,14.827579970955062,29.122768833164248,59.390239558971466
-6.615000000000051,15.2586528999224,29.67145902266411,60.18520233724149
-6.605000000000051,15.835113325517492,30.4873187704869,61.40318488607727
-6.595000000000051,16.56542060573024,31.587368053346317,63.08395352434646
-6.5850000000000515,17.45450637881628,32.981549083160346,65.25540207797295
-6.575000000000052,18.5034080421364,34.672050148378815,67.93176174734793
-6.565000000000052,19.709017186870923,36.65295331533197,71.11252152254973
-6.555000000000052,21.063952025615183,38.910212641974084,74.78210943309884
-6.545000000000052,22.556561620825413,41.4219530482098,78.91032887493135
-6.5350000000000525,24.171070544463078,44.159068868458846,83.45349683309882
-6.525000000000053,25.887874275392385,47.08609492936624,88.35619495302318
-6.515000000000053,27.683996337392497,50.1623199651515,93.5535201946254
-6.505000000000053,29.533715888452466,53.343109766537324,98.9737070894674
-6.495000000000053,31.40936757147299,56.581403146619714,104.54098518493589
-6.485000000000054,33.282303226185256,59.82933591239459,110.17853012670736
-6.475000000000054,35.12398811834651,63.039936293190785,115.81136341477348
-6.465000000000054,36.907184605137665,66.16882110729915,121.3690545867574
-6.455000000000054,38.607156698238896,69.17580823994768,126.7880827770629
-6.4450000000000545,40.20281349569892,72.02635154515372,132.01372578107527
-6.435000000000055,41.677701521960415,74.6927028763848,137.00136736760345
-6.425000000000055,43.020758380315975,77.15471546759085,141.7171496482489
-6.415000000000055,44.22675402433562,79.40022444857387,146.1379462926377
-6.405000000000055,45.29637075039862,81.4249727771685,150.2506906229664
-6.3950000000000555,46.23590613631043,83.23209094149638,154.05115356502094
-6.385000000000056,47.05662044877745,84.83118127213682,157.54232156111664
-6.375000000000056,47.773786432055324,86.23709652336869,160.7325649510608
-6.365000000000056,48.405529711862656,87.46853162650406,163.63380550317783
-6.355000000000056,48.971567957255864,88.54656256683103,166.25988331981483
-6.345000000000057,49.49196366057966,89.4932647520632,168.62528807871087
-6.335000000000057,49.98599818034852,90.33052525919942,170.74436191095407
-6.325000000000057,50.471254933854475,91.07913185121977,172.63100956833705
-6.315000000000057,50.96297055328955,91.75818164296174,174.29887689874798
-6.3050000000000574,51.4736788808323,92.38480994660512,175.7618926423848
-6.295000000000058,52.01313873751094,92.97420136521737,177.03502127095123
-6.285000000000058,52.58850690113875,93.53981579120509,178.13505271703116
-6.275000000000058,53.20469600319667,94.0937448660138,179.0812605134969
-6.265000000000058,53.86484490637122,94.64711061242247,179.895790392943
-6.2550000000000585,54.570826742033034,95.21042607106043,180.60368999600334
-6.245000000000059,55.323725978027284,95.79385486182727,181.23254764843884
-6.235000000000059,56.12422854371138,96.40732876990057,181.8117642516916
-6.225000000000059,56.97288569779418,97.06050586817314,182.37152865724389
-6.215000000000059,57.8702306755289,97.76257325911592,182.94159787525206
-6.20500000000006,58.81674537772945,98.52191639905462,183.54999722505448
-6.19500000000006,59.81269124625106,99.34569057100501,184.2217537483036
-6.18500000000006,60.85783327514303,100.23933974934502,184.9777631370628
-6.17500000000006,61.95109832770567,101.20611457686302,185.8338714286595
