MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-8.511492375266975,-0.004689774222503737,0.016784962615336515,-0.007879036934898465
-8.504604161077678,-0.0033739914917988016,0.018818566359439765,-0.0023440647599284525
-8.495912873299606,-0.0020303712497284445,0.025535510039615832,-0.019309983804327874
-8.490325730752192,-0.0044142354566131005,0.016323225217256897,-0.011972591137605336
-8.481203338636204,-0.005281950754318972,0.018138853988574788,-0.017430551552967057
-8.473129732923539,-0.0039844099648529635,0.015631349166520835,-0.011606207389779117
-8.468061019917203,-0.0018369256039807227,0.009961783540225352,-0.04381794987140403
-8.45531947690552,-0.0006284186909200283,0.018369454238308516,-0.022387885645032524
-8.449345251686957,-0.00014860075350604836,0.024133180048454914,-0.04803812117807299
-8.432344207535355,-0.0011067379560705597,0.02941751151569386,-0.06472603140042524
-8.423125293712475,-0.00083977487981771,0.013519230376504175,-0.03626044990424373
-8.358085706091787,-0.0023933415535342586,0.024988642496926786,0.0004676603170624698
-8.345149226140512,-0.0019319658892961074,0.0168317610277423,-0.0020028978850915704
-8.343248641991641,-0.0038025686259617647,0.010292546360904011,0.015459140002250236
-8.33017935755936,-0.00326275329828248,0.010421206124929907,0.0011885436310877266
-8.320687779983334,-0.002826342350824454,0.012144530161157548,0.007827229032333592
-8.311453134522587,-0.0029801961243282726,0.02061313419410247,0.0007534474299479129
-8.308581179375784,-0.002257649947225387,0.03350529971203274,-0.0024725938894618
-8.30296812810376,-0.0028350798680741303,0.020102386336595834,0.0060427464976683986
-8.299944157189277,-0.0031441338910337254,0.02103151380623536,0.003231863930787956
-8.295506350980913,-0.0018552301618243805,0.021719489769630267,0.008408627182281523
-8.289497512082821,-0.002442887279009983,0.016816139075543565,0.007666643232271966
-8.279181024608569,-0.0027257419090920003,0.03262747944592436,0.0039429570684152955
-8.274961514322413,-0.002201782629987951,0.0232567228029951,0.0004818983062461611
-8.265427465174383,-0.0017623359373013035,0.028000093421777922,0.0016306588651924503
-8.260904033379651,-0.002635426206099039,0.025676618652562568,0.004135598312543716
-8.25910742171437,-0.0007864398417595712,0.03553863665364004,0.002541920921543962
-8.250087163537632,-0.0023159780800118715,0.023725177136832663,0.003741807851641629
-8.239198130388216,-0.0025090806014799005,0.029477563596928977,-0.004725559787019154
-8.222087997136153,-0.0014858112868951381,0.029897185802357736,-0.003708128362298983
-8.220052177142252,-0.00299451134143613,0.026987819617240644,0.004053000236133215
-8.202801847453664,-0.0009414950662906727,0.028289552817391837,-0.008304027183267993
-8.190257185307946,-0.0015344914029321894,0.03015001781664239,-0.002752491084537495
-8.184706694602449,7.158309054396787e-05,0.03041489568450723,-0.004825904714234742
-8.181114652317312,-6.31363614338483e-05,0.034642313496207194,-0.007059311965965984
-8.161997461388012,0.001079771729669989,0.03228481450369858,-0.008870393523951229
-8.160345934393797,0.00024778036615706134,0.03035958583528985,-0.003966890444566832
-8.150845753541956,-4.700308913993748e-05,0.018175784020769477,0.002964868887684346
-8.147295546453208,0.0011132300896101628,0.026427080491080838,0.0008604599571789139
-8.140400342619802,0.0008432638726778535,0.015501062943884113,-0.002992565716035231
-8.136688183643466,-0.00032272818925939395,0.013571837916274414,-0.0011353236407609624
-8.132447377582455,0.0005652549523094693,0.01968886275969211,-0.001861059043406918
-8.122685204519183,-0.0008081217658905817,0.02314132918965375,0.0017810474778972277
-8.119555607671675,-3.5284492585889155e-05,0.018675898693002558,0.003532278604413705
-8.112198436346826,0.001376795193732904,0.01969155137342229,0.0032418823844113723
-8.109171123231805,0.0009908482121158203,0.02801863817444694,-0.012214980387550851
-8.104991551490663,0.0009304198453881512,0.019837344619251553,-0.00043761983606076417
-8.100217099698556,0.00018981248589865977,0.02042040102362575,-0.00417440045111174
-8.095592246659539,0.00027830582932609094,0.02134116461950717,-0.004074831547747879
-8.092764273537902,-0.0019226513415204283,0.015690871359859342,0.004350378437796001
-8.085926923907547,0.0006953343208333038,0.02000121542183063,-0.003823848346826579
-8.076667388113304,0.000992175336679259,0.023980846758364364,0.00032310770523710433
-8.073167558427029,-0.00011997008799330958,0.019467481279667458,0.006812864193584424
-8.062663963273595,0.0015212775884923323,0.026080327414247005,-0.005022936046911459
-8.055926075798128,0.0005945087962630814,0.01624984390267939,0.0024498897565465795
-8.051078297160172,0.00279428315856173,0.01729853895386166,-0.0001071100095425188
-8.046627023739557,-0.000809358043724308,0.016497853731641265,0.008031475284277948
-8.042840510825476,0.0007017248330349632,0.024859954574650914,0.003526651473482375
-8.038322430301308,0.002619330789831605,0.009061665671672674,0.001296662641384162
-8.035592146186088,-0.0018357382819149935,0.022016309741542468,0.0003468493612482044
-8.024601983793922,0.0016324166249686994,0.017816976329619625,0.004695990502075586
-8.02225209697889,-0.0011561242571697136,0.0219027164613401,0.006129653708961966
-8.018541118288548,-0.0012358802060151244,0.018333742433724667,0.00320515816314458
-8.008802194318367,-0.0024274159711073435,0.017113783097939008,0.0004489256692762904
-8.006775538896532,0.00106620610309168,0.01794258188466353,0.0012945760001400672
-8.005125186444973,0.00028745582540811647,0.014609264310613044,0.0040560625927470355
-7.99300592281496,0.002461287315898617,0.02082911991883277,-0.002525693967851265
-7.991707918627228,-0.00023745735021706965,0.017603818384801666,0.00040352594453121795
-7.981222860398659,0.00011372903023272782,0.01845441559190101,-0.000696170773807968
-7.979544970106039,0.0034182967221461536,0.022981802611659764,-0.0035993716480262933
-7.9694875076350895,0.003949231883604936,0.017340881172270017,0.0017199625812805138
-7.960587593250971,0.002909302740991904,0.013309637259789777,-0.018779361038320216
-7.948794673488521,0.003509092901201287,0.013598628299676183,0.003183047121472121
-7.9456575213928975,0.0026025966022834943,0.015513106932845867,0.004665651851366886
-7.936518810702586,0.003001755320598383,0.01346229204827403,-0.008051437926939197
-7.925948243810615,0.002747081628307843,0.013197404969474384,-0.008176578725677905
-7.918786244377741,0.001466465830898125,0.012202771199720314,0.002512015665038092
-7.911547844904926,0.0029953172294133593,0.009370355751676,0.0033562236016280267
-7.897582871504502,0.002908471524210531,0.009473814111285162,-0.00022169567893917295
-7.89577448427716,0.0033387716032857824,0.009271675058036445,0.012905809762496221
-7.893831994799358,0.001523621301521101,0.007145332914086961,-0.0031339407201144173
-7.887966987468162,0.004260408654541479,0.005066526030961768,0.009521312884234887
-7.88146091695093,0.0025674891745630195,0.009577300198399967,-0.007525031178236963
-7.875620544929276,0.003637527751271896,0.0061996432882320505,0.009544193576028107
-7.867174271435211,0.0033469874974057247,0.011336608648634472,-0.005135679223937112
-7.865629552250286,0.0031330004323797305,0.010067907997916997,-0.005775008460798677
-7.858026465557569,0.0034667349134234406,0.014363856469612838,0.001198555283010745
-7.854068519518852,0.003682920593343881,0.008763029739184728,0.005113938545764654
-7.843401206683805,0.0027160868433083237,0.01484560383149214,0.004126651376488368
-7.837307928243989,0.003287995454042489,0.01416003759146235,-0.003725512441960645
-7.833959546966594,0.0016713141162999871,0.012674345210829434,-0.012670305730391242
-7.82436812062868,0.0025379639129247526,0.008894630211839593,0.000161943705064489
-7.821118718295404,0.0014520976924448875,0.015277928288287656,-0.007455884781377854
-7.811177963739152,0.002779959805099398,0.012480603523205212,-0.011207969325820886
-7.806489080519159,0.0035151851144650235,0.011263881551324233,0.005369081488810066
-7.800034450176222,0.0037692750550575335,0.010936391610760815,0.006754415180331123
-7.791971722940442,0.0035088994405031784,0.013636858508670335,-0.008008996777669478
-7.785597671716663,0.00469644821637013,0.00630174517761299,0.006851231687953139
-7.7813467984347975,0.005226141549403472,0.008328576466251776,0.0069961058128687244
-7.7698805503169694,0.003971660418582312,0.010635829852464697,-0.0015075658693970782
-7.762581337433133,0.0035266437622210457,0.01896840207726445,-0.013815929682729091
-7.7593642085197265,0.000989655192184214,0.015490157360765986,-0.0008638296570870715
-7.749246854475006,0.002449871338334688,0.013543127912994031,0.013714162829525046
-7.745864726875824,0.0025306433703367044,0.016186638724359825,-0.008703886185573754
-7.742701286424835,0.0031751836226350237,0.005415947188802089,0.016022271461966216
-7.739658724638999,0.002122268846763183,0.008499623784094381,0.018399609751197542
-7.736625337226674,0.0027102580700910143,0.014827052552867467,0.008386361197315706
-7.731379492572978,0.0016824715958949554,0.00902376790556692,0.012460282454099794
-7.730919647610953,0.0018350443058790787,0.010755573584460944,0.01201263722916227
-7.722982805196334,0.003886072403241185,0.013438827394093938,0.017979798106093434
-7.716269108664318,0.0021473430272083713,0.015045918232930531,0.002351674648492846
-7.709206616072362,0.0016500754738576608,0.007796439563144911,0.009684811521080014
-7.706619208439997,0.0021733597672082485,0.008094205787928082,0.012173108565275712
-7.692060545817522,0.001401368900565672,0.011830806657249148,-0.002357423647427369
-7.686347388838268,0.0011804036329404787,0.019898076499241107,-0.007347799251196445
-7.67451507218985,0.003874942362410291,0.01577743520453568,0.002787162612588751
-7.669936684004327,0.003326707712267248,0.01690894498504986,-0.012038011906053832
-7.667152615058478,0.0045331063444183205,0.012189960958458864,0.013827197545181637
-7.660440590147151,0.0036195282140498593,0.01449349453970609,0.007464122973403096
-7.648074824697911,0.0027766324693946137,0.015043904336623459,0.013749015136820052
-7.642480365104033,0.006067265072204644,0.019363050441080644,0.021313724737489093
