MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-8.998294908286892,-0.0017605941818382373,0.02781607089003764,-0.024691202235950383
-8.997576024366257,-0.002756764794578426,0.02705430620436918,-0.030110124951574935
-8.995365899269496,-0.0028664990443455956,0.038098466834729734,-0.027600433898130262
-8.989923890364377,-0.0026214516640663058,0.028817474132466686,-0.024053936363364416
-8.988234956258548,-0.0029345403388817805,0.0379321914923601,-0.02958487613978481
-8.986983681409429,-0.0019627456645416605,0.021929963067697594,-0.0272006206627578
-8.983566252174295,-0.0023465857820472724,0.028904256382177543,-0.03086180723042388
-8.978863185534024,-0.0025138756525904557,0.03433505355773916,-0.026159775091766053
-8.971123061156176,-0.002473947272342689,0.03625985254575832,-0.025527487421738427
-8.966470357692119,-0.0022657100482882248,0.03172328889281039,-0.030966164149162752
-8.956225925845743,-0.0019178715568559522,0.025056346941653342,-0.03161885933790501
-8.94391377910788,-0.0019690357669376853,0.021553069546912183,-0.030935728574138257
-8.941343764369982,-0.001710477380546404,0.024269849898604375,-0.025040844254906533
-8.938266239575778,-0.0027279915570411085,0.03684386842816232,-0.031747834400998626
-8.931939478322409,-0.0021915216661917494,0.028628933668664317,-0.02198399156306631
-8.931472875580743,-0.0026999833177075113,0.03194113256148525,-0.03678835044511186
-8.916940878810847,-0.0014308404197698325,0.0268511406948476,-0.02997802021716114
-8.914262317215893,-0.002550448768529663,0.03140873534692008,-0.0313879296190604
-8.911382619765842,-0.0018007131233662391,0.026688071941042345,-0.02650648897306548
-8.90380121416218,-0.0020552866078944088,0.032046223902203415,-0.03557894630814619
-8.899094966257255,-0.0018320750950497398,0.025994141305929738,-0.031675096937547026
-8.896899662676628,-0.002051086427450016,0.030319486616897286,-0.031940652209801065
-8.889536487979852,-0.0023104805069286034,0.03197561737500524,-0.033431327461630085
-8.883876480801518,-0.002415079406476308,0.025351668327555043,-0.0364669836370703
-8.88092698444278,-0.002218484792542433,0.019426722431428733,-0.0412963311687323
-8.874827906564338,-0.0019700872195646127,0.022026690941363784,-0.041824491396158014
-8.864735656805273,-0.001796625212157219,0.02711114462091872,-0.034149808203992126
-8.857150174289824,-0.00214321152256387,0.03414245650445818,-0.033564947137369704
-8.85132935671352,-0.002334749921196156,0.023790793393408297,-0.05013321445136181
-8.847139984206672,-0.0026546210360200826,0.019775612976041884,-0.04992170881640994
-8.83810151369426,-0.00223285000761319,0.03666727186712017,-0.03384227873030689
-8.833191568272941,-0.0019779822842078674,0.015394482042895561,-0.05525711876766447
-8.828122627400663,-0.0030507758836809578,0.02473171434294032,-0.05508604916481296
-8.82635566179958,-0.0024433842081708936,0.031752330827864106,-0.039012686599335544
-8.814697638247978,-0.0023367140484829166,0.02509337700086427,-0.04971902034694374
-8.805078427046228,-0.0023151015403612752,0.029991203286274196,-0.04034860630154093
-8.799971767318459,-0.002186232157166878,0.019857660015962775,-0.0486559427347287
-8.793023165123534,-0.0026483893494490644,0.023750367720615558,-0.05036853085153356
-8.778075922113088,-0.003102403673009455,0.026677231658722343,-0.05784515505038932
-8.776235841302157,-0.0035331956193083293,0.032182129791341746,-0.051117104782657165
-8.76063208728639,-0.002611473566545928,0.025521384437105187,-0.054444426054100034
-8.753255051645501,-0.002608256298775778,0.021336023121468144,-0.05295943111926811
-8.743019720656179,-0.002428309268662439,0.03175446651911409,-0.041765762059887294
-8.735014057624072,-0.002903315340018016,0.030341137587714753,-0.04420314139283979
-8.730442758413313,-0.0024777384426223604,0.03954223759813807,-0.03294709124054153
-8.72189497156293,-0.0031666954051547324,0.029538193723963296,-0.048604565718238214
-8.717614377563255,-0.0027760970589267384,0.038360969192521424,-0.038476643925475014
-8.710067103684148,0.00016623314461625485,0.02673303553281366,-0.03458738278937963
-8.706599935872612,-0.000896855792035042,0.024537922367988036,-0.04391495901808995
-8.693569629474556,-0.0022507061308298074,0.02167067674796984,-0.06315769057923183
-8.687425022372146,-0.0017168370342235232,0.023310816513926084,-0.049556491582206985
-8.678954060931371,-0.0017361425173337659,0.018989762440836687,-0.05597015707512968
-8.67486084369041,-0.00037618980950686727,0.027367042890573505,-0.0351546947211476
-8.661465835033551,-0.0010559201440624982,0.023061515077934594,-0.04595416431237529
-8.652481229084627,-0.00163576478136967,0.021101265650372854,-0.05471032540179265
-8.6445850308547,-0.0018477480182508127,0.024551791271037633,-0.05039644164064693
-8.640010709044526,-0.0009354036901057198,0.023003441175951284,-0.04211607951177375
-8.63012416588309,-0.0009719946528145998,0.01665116837508442,-0.039080763400365065
-8.621069420414461,-0.0012418213370236147,0.019898239577513632,-0.052708556457118395
-8.616202025919243,-0.00017021420938098807,0.02140331686467547,-0.0399913474770215
-8.609251204451207,-0.00046016299905617765,0.020857793819947703,-0.03828743520478234
-8.598538458541158,-0.001569180601093079,0.021943615206959213,-0.05398636819319752
-8.588056264037734,0.0003923609463700137,0.02060350886546419,-0.034656936176098656
-8.58315378073788,0.0005626824610780027,0.017270740436573846,-0.03243813193418691
-8.578229561992753,0.0005312920868552298,0.024201294229591847,-0.0434426236256326
-8.567530143381457,-0.00015461122660933335,0.023558735679655465,-0.036685900788360155
-8.561857965360483,-0.0005216496916160327,0.02287195228227783,-0.04883259601995391
-8.557672377903748,-0.000699974042582145,0.02493172180281093,-0.04946196044874051
-8.541739999086387,0.0005561027166322391,0.028530418995439472,-0.03169791207253126
-8.535474226613614,-0.0011735615453619503,0.023386500801374225,-0.045054348221153694
-8.528887652313395,-0.00025039352060649635,0.02261327096941791,-0.048071389055649276
-8.516278191040806,-0.0007712192890278653,0.027359473515612357,-0.04405908842187186
-8.512310198151859,0.0004686538846095115,0.031246982520373043,-0.02821457094536667
-8.498518963750831,0.0004519812663300968,0.03215066247943571,-0.03203298716767187
-8.492362416663143,-0.000583087951434264,0.03098452271888055,-0.035002168574715616
-8.487316649715858,-0.0021630811421360437,0.021287993388964005,-0.0547676464716425
-8.475196513567578,-0.00020421079725919453,0.03389848364183787,-0.03149272749860263
-8.472371317874368,-0.0004923137836671095,0.029844165923649746,-0.025004140271602655
-8.46721496895748,-0.0015023233908353772,0.030981354319414862,-0.058541562460742096
-8.46165677300783,5.514848459958716e-05,0.030928467415160914,-0.036638018706026315
-8.458975054296221,-9.017320943181067e-05,0.030973265378917175,-0.03274959314496697
-8.4519693805081,0.00031542639567768636,0.02605481317318443,-0.038076703088535675
-8.443801587172148,0.0013086542166070283,0.03194266876279286,-0.02416499433217562
-8.438992112221825,6.064009292859874e-05,0.0270625574947126,-0.03371140837846751
-8.436307663501784,-0.000365081378937673,0.03863985528231876,-0.026182344864847547
-8.433133060060591,-0.00010051882948813828,0.03999549198959398,-0.02004415114849682
-8.420160443551618,-0.000815203189089198,0.027702526965441926,-0.030788892341698886
-8.415413894075781,0.0018200256599440348,0.04036479929349743,-0.01369217094538238
-8.4115176920439,-0.00019459823028335752,0.02347646079661232,-0.03137240130812254
-8.403713374802654,-0.0029371031883444285,0.035334987064646016,-0.041531791995668116
-8.398802386064627,-0.000926114212780914,0.03126458647975772,-0.0191993793459379
-8.392291300683976,-0.0007914805994446881,0.039565001501935926,-0.017983932681224866
-8.386435098273815,-0.0022180157000838067,0.04444400915072621,-0.03541880327770574
-8.38520660185015,-0.0003083169605949482,0.02392364209755657,-0.03660674345421569
-8.378014318584036,-0.0002295529949329592,0.030445792115995934,-0.030169391815167985
-8.367000440856561,-0.0010997306824737036,0.0285357046056116,-0.04253980339329812
-8.36161232139022,-0.00167809011826161,0.036324308038244275,-0.03357923991392965
-8.358878187873472,-0.0008694731684111272,0.032011157608063855,-0.028367510363671668
