MO_Energy_eV,Cl-S,Cl-Zn,S-Zn
-7.688282302210697,-0.003568696203083177,0.014323318441317286,0.06469541984822755
-7.68670108278979,-0.003588108167861702,0.017472727246615027,0.06033048030327041
-7.683507024567374,-0.0038774060762568584,0.0133800343466915,0.06769518728634757
-7.6819979955556,-0.0036358533502689095,0.016161017472871672,0.06271049103235433
-7.6788534247159514,-0.004327706711587595,0.012485047648349899,0.06892700058071118
-7.676750742957482,-0.003913053457541813,0.013396604613907355,0.06662283383667333
-7.667555852606073,-0.0048607916683176796,0.0112424796144241,0.07109929143566836
-7.666716241471295,-0.0046997934671774814,0.018861316280162792,0.05996902995408797
-7.66440760079791,-0.004926250822158393,0.012775961466237771,0.06687894340756749
-7.657468922316657,-0.005725817701089676,0.009371178615742307,0.0735008604613248
-7.655166447208544,-0.004710077397512692,0.01167736433939834,0.07157315808904287
-7.6479214846001895,-0.005124729163059667,0.013711438965797011,0.06858235656369277
-7.64785266925622,-0.005631057247074473,0.011619873052237282,0.07293106640956627
-7.644955666669521,-0.0038949447598344566,0.012498989300915992,0.07215355462378721
-7.643043492182903,-0.0047938059835761875,0.015870190518862487,0.06556139946913019
-7.639393728141055,-0.00510879604041095,0.009798275274765685,0.07488024866237387
-7.637755353656042,-0.004526441792056436,0.01128740987349305,0.07105937027842113
-7.629273713145113,-0.0054646403949962915,0.01095875469198302,0.07106005204991218
-7.626040119202985,-0.004837576725829387,0.012301406382857486,0.06858169810604546
-7.624703997445182,-0.006123229832419964,0.012356054953384777,0.06885219259188544
-7.621767303039848,-0.003001633627478995,0.011344000449795036,0.0686481944857901
-7.618618321257058,-0.0029138364990144647,0.01253493854119785,0.06930602863471937
-7.615154651995766,-0.003844464587665299,0.009658637394473391,0.07363992210934067
-7.614336954125035,-0.004196167965436179,0.014585921081695102,0.06777049891710236
-7.608629193200963,-0.00440883111217716,0.01224421961122937,0.07129558854037754
-7.608052689834214,-0.0062067186037527,0.011642515679737989,0.07449383080855977
-7.59900026785821,-0.005564131310499823,0.013726151899140343,0.07012807634839588
-7.597499030250576,-0.004482441085818386,0.011775118211873856,0.07209509750882251
-7.593335217538081,-0.0055878735295889406,0.012755466128228745,0.0727736942870345
-7.591468879234559,-0.00441775643454266,0.007908901035447348,0.07857239225538833
-7.5901314745288975,-0.004691886022340522,0.011342622431391886,0.07424711033573161
-7.587717624887469,-0.0039808742891911915,0.010449529082063166,0.07345457228525414
-7.581127232868135,-0.006812437654516921,0.01008957172362877,0.07761705104862276
-7.58058009898129,-0.0035143589436122972,0.010627143420030297,0.07436710180262653
-7.578599261330095,-0.00728237120668292,0.008925045739161551,0.07840898781496695
-7.575526508549264,-0.005247237662310327,0.011357640342938303,0.07295443065872459
-7.571656771305689,-0.0027569999223578763,0.007241081059438476,0.0791491754344542
-7.56934651217693,-0.004360573047168419,0.010099929358825258,0.07293307238287886
-7.5654457114507885,-0.004724922576809476,0.013612366690568688,0.07269347527913346
-7.563396414978191,-0.004062637481704587,0.009511963694697754,0.08065408425825897
-7.559193301898262,-0.005312678565513532,0.010957426005258942,0.07441314082948833
-7.557828161638757,-0.003896405718820816,0.011572647342264146,0.07288160207192215
-7.553741168170599,-0.004977473542897082,0.013871509726929831,0.07108150976534024
-7.55309176328847,-0.005029403426447027,0.010311035364092287,0.07574718330896514
-7.5471137246503535,-0.003833739860220636,0.010023402101388428,0.0778997378086026
-7.543633208977274,-0.003969065175354557,0.01187272375285561,0.07297246178426126
-7.541126650197481,-0.004123254831883618,0.010748189032130104,0.07420864480150248
-7.536753018599821,-0.005500439229814508,0.006238222462743657,0.08430905586874164
-7.532175226993031,-0.004140444103552606,0.011863612140872047,0.07699952770979657
-7.5304170028691235,-0.006140501079616975,0.0080563301989934,0.08090222132684043
-7.528424049079671,-0.005751531029030531,0.011314492457885848,0.07533057239122132
-7.522671297105795,-0.0042935811008065405,0.011914462169604718,0.07465628464004496
