MO_Energy_eV,Cl-Hg,Cl-Se,Hg-Se
-3.857286640969244,-0.13132458006727527,0.006527940124494144,-0.7924460135064496
-3.709343697226198,-0.13290585190608517,0.0049946309572249025,-0.6685561779863465
-3.709186992294666,-0.13222276391294,0.0049761323871324314,-0.6679772494043896
-3.7091268110414704,-0.13214712289599323,0.004975657647674177,-0.668104701919546
-3.3139071686391453,-0.22782191489955977,1.9929473854318114e-05,-0.4008244258556486
-3.313738398001623,-0.2277473688956921,1.9229671698841417e-05,-0.40078043419766557
-3.2816720064197167,-0.1592599092385983,-0.000904350477222872,-0.2978624660496035
-3.2814231983381714,-0.1591129685340979,-0.0009065183382319297,-0.2978819345456842
-3.281195214963745,-0.15913172951895566,-0.0009083680443889465,-0.2981316312241324
-3.073649530550651,-0.15446448743388036,0.0005134867312209284,-0.47207457873616143
-3.0735298709366323,-0.15448342433235637,0.0005138056704616997,-0.47209185860059466
-3.0733847444063493,-0.15446292575841072,0.0005130713048432452,-0.4720998475752148
-2.402676985494002,-0.07537895904422959,-0.00492071609748717,-0.18885334519818078
-2.167765491758756,-0.03327650727019636,0.0014045402853628227,-0.10443116684413273
-2.1675519737039357,-0.033328575309441354,0.0014062648205889377,-0.10448447943264633
-1.929881746434496,-0.06310741586050811,0.0010021031387033707,-0.18701097566298377
-1.9291583748428232,-0.06325294030118549,0.001007378729410765,-0.18739391301614441
-1.9283955463561122,-0.06328921913954919,0.0010064373202646158,-0.18726073896247963
-1.0272931508759708,-0.3075359425081644,-0.022618332019052334,-0.21827330960450148
-0.7870311935670062,-0.15177590374925107,-0.015993463894951567,-0.2568322365861898
-0.7867133529522741,-0.1516076232836297,-0.01598042665967114,-0.2569589445691331
-0.7866265171958009,-0.15170512626189545,-0.01598541679195962,-0.25686942169254545
-0.6151253392681248,-0.07673629346948874,-0.007882481222625368,-0.06413083015836324
-0.614614712661212,-0.07617062923416928,-0.007817788307313236,-0.06419710087609871
-0.6142013414139224,-0.0760705055452058,-0.007802812485654122,-0.06423491865107459
-0.18695046086234512,-0.010347925200773142,-0.001654608444203783,-0.05650420462024518
-0.18637628750997026,-0.01035962444814284,-0.0016596980818524433,-0.05648550322163895
-0.1861928074037993,-0.010363733441582947,-0.0016613349204333498,-0.056439789333782034
0.507474947727294,-0.014560695927232184,0.003082993875800324,-0.548597527700184
0.5090977988829272,-0.014539063999632331,0.003074656343813629,-0.5487459582288962
0.510147888179082,-0.014679615924480907,0.0030868566119796074,-0.5493876994720793
0.7871007692400943,-0.018040785775356408,0.0005526447596372001,-1.3186925774876166
0.7876249879647232,-0.018044331728325976,0.0005433290674542355,-1.3195314960945463
0.7882693973321588,-0.018057287063113926,0.0005386879956572363,-1.3201872724336035
0.814598718538646,-0.2858239666581745,-0.004427173357373533,-0.5388001203749649
0.8148822259659829,-0.28554339508763343,-0.004428144812986967,-0.5394227708668375
