MO_Energy_eV,Cl-Hg,Cl-S,Hg-S
-6.210560113984174,0.02012498084163244,0.002160403553935812,0.06925234565987332
-6.202025978071189,0.018463919517340294,0.0016838344712476103,0.07630063137334181
-6.198193705972196,0.019527651589278126,0.0008801007049900714,0.07559672235500633
-6.18964526321502,0.025582511654966243,0.002185744679897639,0.06726265150749376
-6.187519579601464,0.016431800768297394,0.0017597191010412553,0.07867196901930894
-6.1819236757203395,0.018715334212415783,0.0019200363509429684,0.06908945512633952
-6.177619383571077,0.020831461445016266,0.002232017583349983,0.06706504797138377
-6.172222332949189,0.02339908734310907,0.0023649284810503828,0.0629184150611476
-6.169890283135778,0.024777403408025707,0.0015824664955642145,0.05375591660309997
-6.162861478954107,0.021735829527981483,0.003347884867585056,0.06669982707060715
-6.1576480402495015,0.01830315917839521,0.002957865699362979,0.06373996065865908
-6.154401503794803,0.018979931532061484,0.002735285321253797,0.07115006823543835
-6.149409072080035,0.022532930849577783,0.0018358482391793935,0.06135381690546711
-6.14638680367173,0.01861523175694759,0.002816472548626651,0.06074051900751438
-6.133801233173385,0.018357369422475876,0.0013315330088745365,0.06902986693159234
-6.130017928940669,0.01946931892748659,0.002196225698869465,0.06188415228685969
-6.120086891707313,0.015853573247492165,0.0007262766043533159,0.07608276324313025
-6.114683331094284,0.02111790067899768,0.0008040300381913341,0.05706639612340023
-6.114039565637558,0.016329623103718598,0.001728382802378603,0.06560513122118203
-6.107231261202439,0.01830822696778698,0.0018093894251278682,0.06121324527585992
-6.101202760971663,0.019317484033048896,0.0020684584842570602,0.057042738130076286
-6.09416896017895,0.019687987846152673,0.00179071469813451,0.06233546028432729
-6.093211053428484,0.015571638914512232,0.0020098209657953446,0.06746090923599227
-6.0813908288129035,0.01911022174527149,0.0008875492112353044,0.057333994887598
-6.0800313384698565,0.01955632403339523,0.0028715718854947806,0.05289206785716154
-6.071022619897395,0.014242858958987328,0.0018897175349548764,0.06313489251762737
-6.07023486011667,0.018070107090544914,0.0017388668557854947,0.05683016653247315
-6.069017169945232,0.02058586568529304,0.000997368034011827,0.04976621978789663
-6.061784326027951,0.014854345810929965,0.001264755916761989,0.06095613444800726
-6.058031079072025,0.018624441868741383,0.0005917576116730462,0.04389545311325476
-6.0560778555134105,0.012336330536392532,0.00013761961598825437,0.05450814900432177
-6.048948743182499,0.016137473357231234,0.0006919598571357493,0.05355992512492503
-6.041717076688238,0.014785045571376934,0.00027547776928667537,0.04065542828158902
-6.03754682361537,0.015174247688641658,0.0011774494101613967,0.06433681225506964
-6.036354148804198,0.015325950206576417,-0.0006178902106526189,0.045999601385516474
-6.031822146580351,0.017044803298365226,0.0008953428848521552,0.05053363922926125
-6.0262581663855235,0.016891826561971184,0.0021052774670861267,0.04521371417280418
-6.0222308576566554,0.01604179987039561,0.00039623792877134333,0.05747526342363812
-6.018965914418464,0.014967863142415053,0.001076761082649912,0.04312068825170494
-6.0127384326123945,0.01731617286192177,0.0019088700394671333,0.05330996658850813
-6.009377282683784,0.018679747107402923,0.0012881865536782616,0.04946692939287597
-6.002928214937457,0.015326603995143169,0.0004410069500551572,0.05252776762126833
-5.99890286059549,0.012036938446428423,0.00045976193276547726,0.05751055738328429
-5.9911136912773735,0.01568761414120345,-0.0009686970314771193,0.047547895267164714
-5.9860834423317595,0.008993345015277144,0.00011733142360313451,0.06648348239778999
-5.980092828721805,0.0160952074750437,0.0001440369593122733,0.04780634986671829
-5.976856220884937,0.010150695630664848,0.0001015969579837666,0.0546310356366486
-5.967514836949961,0.011559096152745146,0.0004643527760105282,0.04932075176171741
-5.964725076735257,0.012400876317664131,-0.001050172808231447,0.03780292461371673
-5.9624572787160925,0.009562017806663953,-0.0005721755148109223,0.044256711844611905
-5.956969747975743,0.00906398657691865,-1.5999233822601577e-05,0.049849970082687135
-5.9498745115822205,0.01191066307250966,0.000171290137432284,0.05210703873299639
-5.945013863144005,0.008353159854739677,-0.0005389472805842426,0.04993596765322776
-5.940607838966933,0.012410348919321088,-0.0006465344091356777,0.044937854135142404
-5.937601437279267,0.008834633797154509,-0.0009273903772834888,0.04595206333195147
-5.933566410939397,0.010095604693717222,0.0001270786454630419,0.04121130079927222
-5.932972047478984,0.008362976445931482,-0.001456834700843095,0.04698653285884942
-5.923961558192749,0.00999977634477564,-0.00020165403351192317,0.05207781412331988
-5.920890508471732,0.012691057396737348,0.00023845403519308226,0.04162832969178264
-5.915511607990304,0.009477886927155815,-0.0003652124698207834,0.03519325352272876
-5.910257464253553,0.005508651344574527,-0.0008026381829545425,0.04705678011808183
-5.907066607349269,0.007532865203134091,-0.0008203103227884397,0.03716541731111316
-5.905245354235631,0.012097232480298302,0.000287440810776381,0.04769377520277322
-5.896525652167807,0.010858177538255695,-0.0010657340171592025,0.04912548302468317
-5.892276040852071,0.00950969691112987,-0.0009305906526279426,0.042668945387827555
-5.8899720328452725,0.008691048316377695,-0.0004844496918701333,0.04029014110490053
-5.88403408644257,0.00756998966450188,-0.0004969843512579011,0.04573167989535086
